,region,market,funnel,account_type,ds,X,Month,Year,Italy_Desktop_-_Apr_2024,Italy_Desktop_-_Aug_2024,Italy_Desktop_-_Dec_2024,Italy_Desktop_-_Jul_2024,Italy_Desktop_-_Jun_2024,Italy_Desktop_-_May_2024,Italy_Desktop_-_Nov_2024,Italy_Desktop_-_Oct_2024,Italy_Desktop_-_Sep_2024,Italy_Mobile_&_Tablet_-_Apr_2024,Italy_Mobile_&_Tablet_-_Aug_2024,Italy_Mobile_&_Tablet_-_Dec_2024,Italy_Mobile_&_Tablet_-_Jul_2024,Italy_Mobile_&_Tablet_-_Jun_2024,Italy_Mobile_&_Tablet_-_May_2024,Italy_Mobile_&_Tablet_-_Nov_2024,Italy_Mobile_&_Tablet_-_Oct_2024,Italy_Mobile_&_Tablet_-_Sep_2024,Weekend,AOV,ROAS
214,Europe,Italy,-,Desktop,2024-11-25,2164.6,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,2164.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
215,Europe,Italy,-,Desktop,2024-11-26,2203.72,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,2203.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
216,Europe,Italy,-,Desktop,2024-11-27,2074.0299999999997,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,2074.0299999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
217,Europe,Italy,-,Desktop,2024-11-28,2161.9700000000003,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,2161.9700000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
218,Europe,Italy,-,Desktop,2024-11-29,1970.4699999999998,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,1970.4699999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
219,Europe,Italy,-,Desktop,2024-11-30,576.31,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,576.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
220,Europe,Italy,-,Desktop,2024-12-01,492.84,Dec,2024,0.0,0.0,492.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
221,Europe,Italy,-,Desktop,2024-12-02,2664.7400000000002,Dec,2024,0.0,0.0,2664.7400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
222,Europe,Italy,-,Desktop,2024-12-03,2374.7200000000003,Dec,2024,0.0,0.0,2374.7200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
223,Europe,Italy,-,Desktop,2024-12-04,2257.26,Dec,2024,0.0,0.0,2257.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
224,Europe,Italy,-,Desktop,2024-12-05,1649.1299999999999,Dec,2024,0.0,0.0,1649.1299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
225,Europe,Italy,-,Desktop,2024-12-06,573.38,Dec,2024,0.0,0.0,573.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
226,Europe,Italy,-,Desktop,2024-12-07,540.0600000000002,Dec,2024,0.0,0.0,540.0600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
227,Europe,Italy,-,Desktop,2024-12-08,556.51,Dec,2024,0.0,0.0,556.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
228,Europe,Italy,-,Desktop,2024-12-09,2486.21,Dec,2024,0.0,0.0,2486.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
229,Europe,Italy,-,Desktop,2024-12-10,2339.11,Dec,2024,0.0,0.0,2339.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
230,Europe,Italy,-,Desktop,2024-12-11,3851.3300000000004,Dec,2024,0.0,0.0,3851.3300000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
231,Europe,Italy,-,Desktop,2024-12-12,4977.109999999999,Dec,2024,0.0,0.0,4977.109999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
232,Europe,Italy,-,Desktop,2024-12-13,4302.19,Dec,2024,0.0,0.0,4302.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
233,Europe,Italy,-,Desktop,2024-12-14,1091.25,Dec,2024,0.0,0.0,1091.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
234,Europe,Italy,-,Desktop,2024-12-15,1234.4899999999996,Dec,2024,0.0,0.0,1234.4899999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
235,Europe,Italy,-,Desktop,2024-12-16,5070.930000000001,Dec,2024,0.0,0.0,5070.930000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
236,Europe,Italy,-,Desktop,2024-12-17,1297.2499999999998,Dec,2024,0.0,0.0,1297.2499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
237,Europe,Italy,-,Desktop,2024-12-18,3366.2699999999995,Dec,2024,0.0,0.0,3366.2699999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
238,Europe,Italy,-,Desktop,2024-12-19,2851.4999999999995,Dec,2024,0.0,0.0,2851.4999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
239,Europe,Italy,-,Desktop,2024-12-20,2612.83,Dec,2024,0.0,0.0,2612.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
240,Europe,Italy,-,Desktop,2024-12-21,571.65,Dec,2024,0.0,0.0,571.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
241,Europe,Italy,-,Desktop,2024-12-22,162.98999999999998,Dec,2024,0.0,0.0,162.98999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
242,Europe,Italy,-,Desktop,2024-12-23,1497.9693089430896,Dec,2024,0.0,0.0,1497.9693089430896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
243,Europe,Italy,-,Desktop,2024-12-24,1497.9693089430896,Dec,2024,0.0,0.0,1497.9693089430896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
244,Europe,Italy,-,Desktop,2024-12-25,1395.05,Dec,2024,0.0,0.0,1395.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
245,Europe,Italy,-,Desktop,2024-12-26,190.26999999999998,Dec,2024,0.0,0.0,190.26999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
246,Europe,Italy,-,Desktop,2024-12-27,1497.9693089430896,Dec,2024,0.0,0.0,1497.9693089430896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
247,Europe,Italy,-,Desktop,2024-12-28,1497.9693089430896,Dec,2024,0.0,0.0,1497.9693089430896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
248,Europe,Italy,-,Desktop,2024-12-29,1497.9693089430896,Dec,2024,0.0,0.0,1497.9693089430896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
249,Europe,Italy,-,Desktop,2024-12-30,97.27,Dec,2024,0.0,0.0,97.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
250,Europe,Italy,-,Desktop,2024-12-31,821.8399999999999,Dec,2024,0.0,0.0,821.8399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
251,Europe,Italy,-,Mobile & Tablet,2024-04-25,168.44000000000005,Apr,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.44000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17.3,0.33
252,Europe,Italy,-,Mobile & Tablet,2024-04-26,268.68,Apr,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17.3,0.33
253,Europe,Italy,-,Mobile & Tablet,2024-04-27,85.13,Apr,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17.3,0.33
254,Europe,Italy,-,Mobile & Tablet,2024-04-28,64.63,Apr,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17.3,0.33
255,Europe,Italy,-,Mobile & Tablet,2024-04-29,114.11999999999999,Apr,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.11999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.3,0.33
256,Europe,Italy,-,Mobile & Tablet,2024-04-30,249.24000000000004,Apr,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.24000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.3,0.33
257,Europe,Italy,-,Mobile & Tablet,2024-05-01,222.45999999999998,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.45999999999998,0.0,0.0,0.0,1,17.3,0.33
258,Europe,Italy,-,Mobile & Tablet,2024-05-02,233.45000000000002,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.45000000000002,0.0,0.0,0.0,1,17.3,0.33
259,Europe,Italy,-,Mobile & Tablet,2024-05-03,222.47,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.47,0.0,0.0,0.0,1,17.3,0.33
260,Europe,Italy,-,Mobile & Tablet,2024-05-04,124.49000000000002,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.49000000000002,0.0,0.0,0.0,1,17.3,0.33
261,Europe,Italy,-,Mobile & Tablet,2024-05-05,107.50000000000001,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.50000000000001,0.0,0.0,0.0,1,17.3,0.33
262,Europe,Italy,-,Mobile & Tablet,2024-05-06,217.91,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.91,0.0,0.0,0.0,0,17.3,0.33
263,Europe,Italy,-,Mobile & Tablet,2024-05-07,203.25999999999996,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.25999999999996,0.0,0.0,0.0,0,17.3,0.33
264,Europe,Italy,-,Mobile & Tablet,2024-05-08,172.13,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.13,0.0,0.0,0.0,1,17.3,0.33
265,Europe,Italy,-,Mobile & Tablet,2024-05-09,151.28,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.28,0.0,0.0,0.0,1,17.3,0.33
266,Europe,Italy,-,Mobile & Tablet,2024-05-10,126.16000000000001,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.16000000000001,0.0,0.0,0.0,1,17.3,0.33
267,Europe,Italy,-,Mobile & Tablet,2024-05-11,88.07000000000001,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.07000000000001,0.0,0.0,0.0,1,17.3,0.33
268,Europe,Italy,-,Mobile & Tablet,2024-05-12,73.79999999999998,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.79999999999998,0.0,0.0,0.0,1,17.3,0.33
269,Europe,Italy,-,Mobile & Tablet,2024-05-13,170.29,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.29,0.0,0.0,0.0,0,17.3,0.33
270,Europe,Italy,-,Mobile & Tablet,2024-05-14,154.69,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.69,0.0,0.0,0.0,0,17.3,0.33
271,Europe,Italy,-,Mobile & Tablet,2024-05-15,166.56,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.56,0.0,0.0,0.0,1,17.3,0.33
272,Europe,Italy,-,Mobile & Tablet,2024-05-16,140.32999999999996,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.32999999999996,0.0,0.0,0.0,1,17.3,0.33
273,Europe,Italy,-,Mobile & Tablet,2024-05-17,132.85999999999999,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.85999999999999,0.0,0.0,0.0,1,17.3,0.33
274,Europe,Italy,-,Mobile & Tablet,2024-05-18,111.26,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.26,0.0,0.0,0.0,1,17.3,0.33
275,Europe,Italy,-,Mobile & Tablet,2024-05-19,105.47,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.47,0.0,0.0,0.0,1,17.3,0.33
276,Europe,Italy,-,Mobile & Tablet,2024-05-20,257.29,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.29,0.0,0.0,0.0,0,17.3,0.33
277,Europe,Italy,-,Mobile & Tablet,2024-05-21,255.21,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.21,0.0,0.0,0.0,0,17.3,0.33
278,Europe,Italy,-,Mobile & Tablet,2024-05-22,240.97,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.97,0.0,0.0,0.0,1,17.3,0.33
279,Europe,Italy,-,Mobile & Tablet,2024-05-23,179.75000000000003,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.75000000000003,0.0,0.0,0.0,1,17.3,0.33
280,Europe,Italy,-,Mobile & Tablet,2024-05-24,134.01000000000002,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.01000000000002,0.0,0.0,0.0,1,17.3,0.33
281,Europe,Italy,-,Mobile & Tablet,2024-05-25,13.759999999999998,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.759999999999998,0.0,0.0,0.0,1,17.3,0.33
282,Europe,Italy,-,Mobile & Tablet,2024-05-26,1.95,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0,0.0,0.0,1,17.3,0.33
283,Europe,Italy,-,Mobile & Tablet,2024-05-27,4.4,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0,17.3,0.33
284,Europe,Italy,-,Mobile & Tablet,2024-05-28,5.359999999999999,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.359999999999999,0.0,0.0,0.0,0,17.3,0.33
285,Europe,Italy,-,Mobile & Tablet,2024-05-29,32.019999999999996,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.019999999999996,0.0,0.0,0.0,1,17.3,0.33
286,Europe,Italy,-,Mobile & Tablet,2024-05-30,163.78999999999996,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.78999999999996,0.0,0.0,0.0,1,17.3,0.33
287,Europe,Italy,-,Mobile & Tablet,2024-05-31,94.55000000000001,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.55000000000001,0.0,0.0,0.0,1,17.3,0.33
288,Europe,Italy,-,Mobile & Tablet,2024-06-01,96.32,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.32,0.0,0.0,0.0,0.0,1,17.3,0.33
289,Europe,Italy,-,Mobile & Tablet,2024-06-02,100.99000000000001,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.99000000000001,0.0,0.0,0.0,0.0,1,17.3,0.33
290,Europe,Italy,-,Mobile & Tablet,2024-06-03,222.78,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.78,0.0,0.0,0.0,0.0,0,17.3,0.33
291,Europe,Italy,-,Mobile & Tablet,2024-06-04,222.10999999999999,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.10999999999999,0.0,0.0,0.0,0.0,0,17.3,0.33
292,Europe,Italy,-,Mobile & Tablet,2024-06-05,188.82,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.82,0.0,0.0,0.0,0.0,1,17.3,0.33
293,Europe,Italy,-,Mobile & Tablet,2024-06-06,157.45999999999998,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.45999999999998,0.0,0.0,0.0,0.0,1,17.3,0.33
294,Europe,Italy,-,Mobile & Tablet,2024-06-07,135.92,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.92,0.0,0.0,0.0,0.0,1,17.3,0.33
295,Europe,Italy,-,Mobile & Tablet,2024-06-08,63.16,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.16,0.0,0.0,0.0,0.0,1,17.3,0.33
296,Europe,Italy,-,Mobile & Tablet,2024-06-09,54.650000000000006,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.650000000000006,0.0,0.0,0.0,0.0,1,17.3,0.33
297,Europe,Italy,-,Mobile & Tablet,2024-06-10,160.21999999999997,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.21999999999997,0.0,0.0,0.0,0.0,0,17.3,0.33
298,Europe,Italy,-,Mobile & Tablet,2024-06-11,114.68,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.68,0.0,0.0,0.0,0.0,0,17.3,0.33
299,Europe,Italy,-,Mobile & Tablet,2024-06-12,112.48,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.48,0.0,0.0,0.0,0.0,1,17.3,0.33
300,Europe,Italy,-,Mobile & Tablet,2024-06-13,115.28,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.28,0.0,0.0,0.0,0.0,1,17.3,0.33
301,Europe,Italy,-,Mobile & Tablet,2024-06-14,110.66,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.66,0.0,0.0,0.0,0.0,1,17.3,0.33
302,Europe,Italy,-,Mobile & Tablet,2024-06-15,51.93,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.93,0.0,0.0,0.0,0.0,1,17.3,0.33
303,Europe,Italy,-,Mobile & Tablet,2024-06-16,56.55,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.55,0.0,0.0,0.0,0.0,1,17.3,0.33
304,Europe,Italy,-,Mobile & Tablet,2024-06-17,148.74,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.74,0.0,0.0,0.0,0.0,0,17.3,0.33
305,Europe,Italy,-,Mobile & Tablet,2024-06-18,139.99,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.99,0.0,0.0,0.0,0.0,0,17.3,0.33
306,Europe,Italy,-,Mobile & Tablet,2024-06-19,82.7,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.7,0.0,0.0,0.0,0.0,1,17.3,0.33
307,Europe,Italy,-,Mobile & Tablet,2024-06-20,119.24999999999999,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.24999999999999,0.0,0.0,0.0,0.0,1,17.3,0.33
308,Europe,Italy,-,Mobile & Tablet,2024-06-21,111.61999999999998,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.61999999999998,0.0,0.0,0.0,0.0,1,17.3,0.33
309,Europe,Italy,-,Mobile & Tablet,2024-06-22,55.35999999999999,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.35999999999999,0.0,0.0,0.0,0.0,1,17.3,0.33
310,Europe,Italy,-,Mobile & Tablet,2024-06-23,59.19,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.19,0.0,0.0,0.0,0.0,1,17.3,0.33
311,Europe,Italy,-,Mobile & Tablet,2024-06-24,151.77,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.77,0.0,0.0,0.0,0.0,0,17.3,0.33
312,Europe,Italy,-,Mobile & Tablet,2024-06-25,110.83,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.83,0.0,0.0,0.0,0.0,0,17.3,0.33
313,Europe,Italy,-,Mobile & Tablet,2024-06-26,155.51,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.51,0.0,0.0,0.0,0.0,1,17.3,0.33
314,Europe,Italy,-,Mobile & Tablet,2024-06-27,104.13,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.13,0.0,0.0,0.0,0.0,1,17.3,0.33
315,Europe,Italy,-,Mobile & Tablet,2024-06-28,119.55,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.55,0.0,0.0,0.0,0.0,1,17.3,0.33
316,Europe,Italy,-,Mobile & Tablet,2024-06-29,72.11999999999999,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.11999999999999,0.0,0.0,0.0,0.0,1,17.3,0.33
317,Europe,Italy,-,Mobile & Tablet,2024-06-30,72.13000000000001,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.13000000000001,0.0,0.0,0.0,0.0,1,17.3,0.33
318,Europe,Italy,-,Mobile & Tablet,2024-07-01,144.85999999999999,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.85999999999999,0.0,0.0,0.0,0.0,0.0,0,17.3,0.33
319,Europe,Italy,-,Mobile & Tablet,2024-07-02,109.07000000000002,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.07000000000002,0.0,0.0,0.0,0.0,0.0,0,17.3,0.33
320,Europe,Italy,-,Mobile & Tablet,2024-07-03,129.07000000000002,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.07000000000002,0.0,0.0,0.0,0.0,0.0,1,17.3,0.33
321,Europe,Italy,-,Mobile & Tablet,2024-07-04,122.54,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.54,0.0,0.0,0.0,0.0,0.0,1,17.3,0.33
322,Europe,Italy,-,Mobile & Tablet,2024-07-05,114.50999999999999,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.50999999999999,0.0,0.0,0.0,0.0,0.0,1,17.3,0.33
