,market,account_type,funnel,ds,region,X,y,key_0,weekday_or_weekend,Month of Ds,floor,AOV,ROAS,cap
23,Italy,Desktop,-,2022-01-24,Europe,25460.3,817.0,,0,January,0,38.5,1.9,1256.4823376623376
24,Italy,Desktop,-,2022-01-25,Europe,23644.93,736.0,,0,January,0,38.5,1.9,1166.8926493506492
25,Italy,Desktop,-,2022-01-26,Europe,17196.320000000003,647.0,,0,January,0,38.5,1.9,848.6495584415586
26,Italy,Desktop,-,2022-01-27,Europe,17059.84,595.0,,0,January,0,38.5,1.9,841.9141818181818
27,Italy,Desktop,-,2022-01-28,Europe,15284.360000000004,570.0,,0,January,0,38.5,1.9,754.2930909090911
28,Italy,Desktop,-,2022-01-29,Europe,4326.669999999999,48.0,,1,January,0,38.5,1.9,213.52397402597398
29,Italy,Desktop,-,2022-01-30,Europe,4008.1200000000003,120.0,,1,January,0,38.5,1.9,197.80332467532466
30,Italy,Desktop,-,2022-01-31,Europe,27004.590000000004,927.0,,0,January,0,38.5,1.9,1332.694051948052
31,Italy,Desktop,-,2022-02-01,Europe,29717.97,781.0,,0,February,0,38.5,1.9,1466.601116883117
32,Italy,Desktop,-,2022-02-02,Europe,28253.450000000004,693.0,,0,February,0,38.5,1.9,1394.326103896104
33,Italy,Desktop,-,2022-02-03,Europe,24187.719999999998,643.0,,0,February,0,38.5,1.9,1193.679688311688
34,Italy,Desktop,-,2022-02-04,Europe,15899.82,571.0,,0,February,0,38.5,1.9,784.6664415584415
35,Italy,Desktop,-,2022-02-05,Europe,1861.9800000000002,41.0,,1,February,0,38.5,1.9,91.88992207792208
36,Italy,Desktop,-,2022-02-06,Europe,1734.96,93.0,,1,February,0,38.5,1.9,85.6214025974026
37,Italy,Desktop,-,2022-02-07,Europe,9049.66,670.0,,0,February,0,38.5,1.9,446.6065974025974
38,Italy,Desktop,-,2022-02-08,Europe,8255.77,670.0,,0,February,0,38.5,1.9,407.4276103896104
39,Italy,Desktop,-,2022-02-09,Europe,9079.060000000001,669.0,,0,February,0,38.5,1.9,448.0575064935065
40,Italy,Desktop,-,2022-02-10,Europe,10615.78,597.0,,0,February,0,38.5,1.9,523.8956363636364
41,Italy,Desktop,-,2022-02-11,Europe,10203.730000000001,531.0,,0,February,0,38.5,1.9,503.56070129870136
42,Italy,Desktop,-,2022-02-12,Europe,2598.4399999999996,40.0,,1,February,0,38.5,1.9,128.23470129870128
43,Italy,Desktop,-,2022-02-13,Europe,2593.9300000000003,46.0,,1,February,0,38.5,1.9,128.01212987012988
44,Italy,Desktop,-,2022-02-14,Europe,13309.96,694.0,,0,February,0,38.5,1.9,656.8551688311687
45,Italy,Desktop,-,2022-02-15,Europe,12809.679999999997,548.0,,0,February,0,38.5,1.9,632.1660259740257
46,Italy,Desktop,-,2022-02-16,Europe,12238.439999999999,610.0,,0,February,0,38.5,1.9,603.9749610389609
47,Italy,Desktop,-,2022-02-17,Europe,11260.489999999998,522.0,,0,February,0,38.5,1.9,555.7124935064934
48,Italy,Desktop,-,2022-02-18,Europe,9726.189999999997,564.0,,0,February,0,38.5,1.9,479.99379220779207
49,Italy,Desktop,-,2022-02-19,Europe,2791.4600000000005,61.0,,1,February,0,38.5,1.9,137.76036363636365
50,Italy,Desktop,-,2022-02-20,Europe,2795.6800000000003,38.0,,1,February,0,38.5,1.9,137.96862337662338
51,Italy,Desktop,-,2022-02-21,Europe,13081.43,784.0,,0,February,0,38.5,1.9,645.577064935065
52,Italy,Desktop,-,2022-02-22,Europe,12483.869999999997,578.0,,0,February,0,38.5,1.9,616.0870909090906
53,Italy,Desktop,-,2022-02-23,Europe,12721.3,509.0,,0,February,0,38.5,1.9,627.8044155844156
54,Italy,Desktop,-,2022-02-24,Europe,11933.750000000004,507.0,,0,February,0,38.5,1.9,588.9383116883118
55,Italy,Desktop,-,2022-02-25,Europe,9305.960000000001,487.0,,0,February,0,38.5,1.9,459.2551688311688
56,Italy,Desktop,-,2022-02-26,Europe,2745.76,44.0,,1,February,0,38.5,1.9,135.50503896103896
57,Italy,Desktop,-,2022-02-27,Europe,2446.1799999999994,23.0,,1,February,0,38.5,1.9,120.72057142857139
58,Italy,Desktop,-,2022-02-28,Europe,13254.529999999999,595.0,,0,February,0,38.5,1.9,654.1196623376622
59,Italy,Desktop,-,2022-03-01,Europe,12182.09,490.0,,0,March,0,38.5,1.9,601.1940519480519
60,Italy,Desktop,-,2022-03-02,Europe,12340.739999999998,573.0,,0,March,0,38.5,1.9,609.0235324675324
61,Italy,Desktop,-,2022-03-03,Europe,13850.929999999998,499.0,,0,March,0,38.5,1.9,683.5523896103895
62,Italy,Desktop,-,2022-03-04,Europe,13456.44,440.0,,0,March,0,38.5,1.9,664.084051948052
63,Italy,Desktop,-,2022-03-05,Europe,2780.8200000000006,40.0,,1,March,0,38.5,1.9,137.23527272727276
64,Italy,Desktop,-,2022-03-06,Europe,2612.8799999999997,31.0,,1,March,0,38.5,1.9,128.94732467532464
65,Italy,Desktop,-,2022-03-07,Europe,16410.59,546.0,,0,March,0,38.5,1.9,809.8732727272727
66,Italy,Desktop,-,2022-03-08,Europe,16714.429999999993,501.0,,0,March,0,38.5,1.9,824.8679740259737
67,Italy,Desktop,-,2022-03-09,Europe,18282.93,458.0,,0,March,0,38.5,1.9,902.2744675324674
68,Italy,Desktop,-,2022-03-10,Europe,18949.57,464.0,,0,March,0,38.5,1.9,935.1735844155844
69,Italy,Desktop,-,2022-03-11,Europe,13520.89,443.0,,0,March,0,38.5,1.9,667.2647012987013
70,Italy,Desktop,-,2022-03-12,Europe,2817.9599999999996,44.0,,1,March,0,38.5,1.9,139.06815584415583
71,Italy,Desktop,-,2022-03-13,Europe,2599.5999999999995,64.0,,1,March,0,38.5,1.9,128.29194805194803
72,Italy,Desktop,-,2022-03-14,Europe,21539.480000000003,617.0,,0,March,0,38.5,1.9,1062.9873246753248
73,Italy,Desktop,-,2022-03-15,Europe,23977.759999999995,464.0,,0,March,0,38.5,1.9,1183.3180259740257
74,Italy,Desktop,-,2022-03-16,Europe,20720.649999999998,462.0,,0,March,0,38.5,1.9,1022.5775324675323
75,Italy,Desktop,-,2022-03-17,Europe,20321.51,543.0,,0,March,0,38.5,1.9,1002.8797142857143
76,Italy,Desktop,-,2022-03-18,Europe,15995.169999999998,447.0,,0,March,0,38.5,1.9,789.3720259740259
77,Italy,Desktop,-,2022-03-19,Europe,4942.28,36.0,,1,March,0,38.5,1.9,243.90472727272723
78,Italy,Desktop,-,2022-03-20,Europe,4544.299999999999,129.0,,1,March,0,38.5,1.9,224.2641558441558
79,Italy,Desktop,-,2022-03-21,Europe,24447.050000000003,665.0,,0,March,0,38.5,1.9,1206.4777922077924
80,Italy,Desktop,-,2022-03-22,Europe,21098.829999999998,579.0,,0,March,0,38.5,1.9,1041.240961038961
81,Italy,Desktop,-,2022-03-23,Europe,22656.340000000004,600.0,,0,March,0,38.5,1.9,1118.105090909091
82,Italy,Desktop,-,2022-03-24,Europe,23852.600000000006,634.0,,0,March,0,38.5,1.9,1177.1412987012989
83,Italy,Desktop,-,2022-03-25,Europe,22275.100000000006,556.0,,0,March,0,38.5,1.9,1099.2906493506496
84,Italy,Desktop,-,2022-03-26,Europe,8347.939999999999,67.0,,1,March,0,38.5,1.9,411.97625974025965
85,Italy,Desktop,-,2022-03-27,Europe,6697.88,105.0,,1,March,0,38.5,1.9,330.54472727272724
86,Italy,Desktop,-,2022-03-28,Europe,30952.519999999997,798.0,,0,March,0,38.5,1.9,1527.526961038961
87,Italy,Desktop,-,2022-03-29,Europe,20043.430000000008,731.0,,0,March,0,38.5,1.9,989.1562857142861
88,Italy,Desktop,-,2022-03-30,Europe,18876.33,774.0,,0,March,0,38.5,1.9,931.5591428571429
89,Italy,Desktop,-,2022-03-31,Europe,12516.65,594.0,,0,March,0,38.5,1.9,617.7048051948052
90,Italy,Desktop,-,2022-04-01,Europe,16381.409999999998,602.0,,0,April,0,38.5,1.9,808.4332207792207
91,Italy,Desktop,-,2022-04-02,Europe,5775.1,72.0,,1,April,0,38.5,1.9,285.00493506493507
92,Italy,Desktop,-,2022-04-03,Europe,5384.820000000001,100.0,,1,April,0,38.5,1.9,265.7443636363637
93,Italy,Desktop,-,2022-04-04,Europe,23660.099999999995,930.0,,0,April,0,38.5,1.9,1167.6412987012984
94,Italy,Desktop,-,2022-04-05,Europe,24586.090000000004,807.0,,0,April,0,38.5,1.9,1213.3395064935066
95,Italy,Desktop,-,2022-04-06,Europe,24165.030000000006,774.0,,0,April,0,38.5,1.9,1192.5599220779222
96,Italy,Desktop,-,2022-04-07,Europe,24322.129999999997,726.0,,0,April,0,38.5,1.9,1200.3129090909088
97,Italy,Desktop,-,2022-04-08,Europe,19865.979999999996,679.0,,0,April,0,38.5,1.9,980.3990129870128
98,Italy,Desktop,-,2022-04-09,Europe,5239.88,192.0,,1,April,0,38.5,1.9,258.5914805194805
99,Italy,Desktop,-,2022-04-10,Europe,4589.82,201.0,,1,April,0,38.5,1.9,226.5105974025974
100,Italy,Desktop,-,2022-04-11,Europe,24389.05,1001.0,,0,April,0,38.5,1.9,1203.6154545454544
101,Italy,Desktop,-,2022-04-12,Europe,22405.06,954.0,,0,April,0,38.5,1.9,1105.7042597402599
102,Italy,Desktop,-,2022-04-13,Europe,21042.27999999999,805.0,,0,April,0,38.5,1.9,1038.4501818181814
103,Italy,Desktop,-,2022-04-14,Europe,18975.18,852.0,,0,April,0,38.5,1.9,936.4374545454544
104,Italy,Desktop,-,2022-04-15,Europe,8546.480000000001,546.0,,0,April,0,38.5,1.9,421.7743376623377
105,Italy,Desktop,-,2022-04-16,Europe,3650.4,55.0,,1,April,0,38.5,1.9,180.1496103896104
106,Italy,Desktop,-,2022-04-17,Europe,2162.46,77.0,,1,April,0,38.5,1.9,106.7188051948052
107,Italy,Desktop,-,2022-04-18,Europe,5386.4,72.0,,0,April,0,38.5,1.9,265.8223376623376
108,Italy,Desktop,-,2022-04-19,Europe,25828.72,1008.0,,0,April,0,38.5,1.9,1274.6641038961038
109,Italy,Desktop,-,2022-04-20,Europe,28845.24,878.0,,0,April,0,38.5,1.9,1423.5313246753246
110,Italy,Desktop,-,2022-04-21,Europe,27672.79,876.0,,0,April,0,38.5,1.9,1365.670155844156
111,Italy,Desktop,-,2022-04-22,Europe,23153.880000000005,766.0,,0,April,0,38.5,1.9,1142.6590129870133
112,Italy,Desktop,-,2022-04-23,Europe,5821.740000000001,93.0,,1,April,0,38.5,1.9,287.30664935064937
113,Italy,Desktop,-,2022-04-24,Europe,4812.32,105.0,,1,April,0,38.5,1.9,237.49111688311686
114,Italy,Desktop,-,2022-04-25,Europe,27676.600000000002,130.0,,0,April,0,38.5,1.9,1365.858181818182
115,Italy,Desktop,-,2022-04-26,Europe,28901.440000000002,1115.0,,0,April,0,38.5,1.9,1426.3048311688312
116,Italy,Desktop,-,2022-04-27,Europe,20187.070000000003,876.0,,0,April,0,38.5,1.9,996.2450129870131
117,Italy,Desktop,-,2022-04-28,Europe,15582.660000000003,827.0,,0,April,0,38.5,1.9,769.0143896103897
118,Italy,Desktop,-,2022-04-29,Europe,17742.14,703.0,,0,April,0,38.5,1.9,875.5861298701299
119,Italy,Desktop,-,2022-04-30,Europe,5510.94,132.0,,1,April,0,38.5,1.9,271.9684675324675
120,Italy,Desktop,-,2022-05-01,Europe,5401.41,104.0,,1,May,0,38.5,1.9,266.56309090909093
121,Italy,Desktop,-,2022-05-02,Europe,23499.390000000003,1131.0,,0,May,0,38.5,1.9,1159.710155844156
122,Italy,Desktop,-,2022-05-03,Europe,26389.77,954.0,,0,May,0,38.5,1.9,1302.3522857142857
123,Italy,Desktop,-,2022-05-04,Europe,22267.100000000002,814.0,,0,May,0,38.5,1.9,1098.8958441558443
124,Italy,Desktop,-,2022-05-05,Europe,21476.330000000005,779.0,,0,May,0,38.5,1.9,1059.8708311688315
125,Italy,Desktop,-,2022-05-06,Europe,16776.329999999998,810.0,,0,May,0,38.5,1.9,827.922779220779
126,Italy,Desktop,-,2022-05-07,Europe,3929.1600000000003,138.0,,1,May,0,38.5,1.9,193.9065974025974
127,Italy,Desktop,-,2022-05-08,Europe,3680.2,192.0,,1,May,0,38.5,1.9,181.6202597402597
128,Italy,Desktop,-,2022-05-09,Europe,23050.420000000006,1107.0,,0,May,0,38.5,1.9,1137.553194805195
129,Italy,Desktop,-,2022-05-10,Europe,21155.32,855.0,,0,May,0,38.5,1.9,1044.0287792207791
130,Italy,Desktop,-,2022-05-11,Europe,20116.6,790.0,,0,May,0,38.5,1.9,992.7672727272726
131,Italy,Desktop,-,2022-05-12,Europe,19269.7,915.0,,0,May,0,38.5,1.9,950.9722077922078
132,Italy,Desktop,-,2022-05-13,Europe,17487.96,703.0,,0,May,0,38.5,1.9,863.0421818181817
133,Italy,Desktop,-,2022-05-14,Europe,5899.0999999999985,102.0,,1,May,0,38.5,1.9,291.1244155844155
134,Italy,Desktop,-,2022-05-15,Europe,5390.120000000001,89.0,,1,May,0,38.5,1.9,266.0059220779221
135,Italy,Desktop,-,2022-05-16,Europe,28068.44,928.0,,0,May,0,38.5,1.9,1385.19574025974
136,Italy,Desktop,-,2022-05-17,Europe,26629.079999999994,714.0,,0,May,0,38.5,1.9,1314.1623896103893
137,Italy,Desktop,-,2022-05-18,Europe,29880.75,768.0,,0,May,0,38.5,1.9,1474.6344155844154
138,Italy,Desktop,-,2022-05-19,Europe,26790.53,669.0,,0,May,0,38.5,1.9,1322.130051948052
139,Italy,Desktop,-,2022-05-20,Europe,22657.190000000006,624.0,,0,May,0,38.5,1.9,1118.1470389610392
140,Italy,Desktop,-,2022-05-21,Europe,6019.4,124.0,,1,May,0,38.5,1.9,297.06129870129865
141,Italy,Desktop,-,2022-05-22,Europe,5320.28,106.0,,1,May,0,38.5,1.9,262.5592727272727
142,Italy,Desktop,-,2022-05-23,Europe,27220.280000000006,893.0,,0,May,0,38.5,1.9,1343.3384935064937
143,Italy,Desktop,-,2022-05-24,Europe,34577.28999999999,853.0,,0,May,0,38.5,1.9,1706.4117142857137
144,Italy,Desktop,-,2022-05-25,Europe,22690.440000000002,750.0,,0,May,0,38.5,1.9,1119.7879480519482
145,Italy,Desktop,-,2022-05-26,Europe,13159.43,703.0,,0,May,0,38.5,1.9,649.4264155844155
146,Italy,Desktop,-,2022-05-27,Europe,19306.339999999997,548.0,,0,May,0,38.5,1.9,952.7804155844154
147,Italy,Desktop,-,2022-05-28,Europe,5489.5,94.0,,1,May,0,38.5,1.9,270.9103896103896
148,Italy,Desktop,-,2022-05-29,Europe,5338.1900000000005,102.0,,1,May,0,38.5,1.9,263.44314285714285
149,Italy,Desktop,-,2022-05-30,Europe,28618.18,882.0,,0,May,0,38.5,1.9,1412.3257662337662
150,Italy,Desktop,-,2022-05-31,Europe,19922.22,702.0,,0,May,0,38.5,1.9,983.1744935064935
151,Italy,Desktop,-,2022-06-01,Europe,16528.839999999997,755.0,,0,June,0,38.5,1.9,815.7089870129868
152,Italy,Desktop,-,2022-06-02,Europe,16155.579999999998,110.0,,0,June,0,38.5,1.9,797.2883636363636
153,Italy,Desktop,-,2022-06-03,Europe,15640.759999999998,512.0,,0,June,0,38.5,1.9,771.8816623376622
154,Italy,Desktop,-,2022-06-04,Europe,4716.3,130.0,,1,June,0,38.5,1.9,232.7524675324675
155,Italy,Desktop,-,2022-06-05,Europe,3785.04,95.0,,1,June,0,38.5,1.9,186.7941818181818
156,Italy,Desktop,-,2022-06-06,Europe,19083.579999999998,918.0,,0,June,0,38.5,1.9,941.7870649350648
157,Italy,Desktop,-,2022-06-07,Europe,37536.75,796.0,,0,June,0,38.5,1.9,1852.462987012987
158,Italy,Desktop,-,2022-06-08,Europe,36183.14,778.0,,0,June,0,38.5,1.9,1785.6614545454545
159,Italy,Desktop,-,2022-06-09,Europe,36058.46,685.0,,0,June,0,38.5,1.9,1779.5084155844154
160,Italy,Desktop,-,2022-06-10,Europe,28817.34999999999,700.0,,0,June,0,38.5,1.9,1422.1549350649345
161,Italy,Desktop,-,2022-06-11,Europe,8096.4,92.0,,1,June,0,38.5,1.9,399.56259740259736
162,Italy,Desktop,-,2022-06-12,Europe,7337.66,155.0,,1,June,0,38.5,1.9,362.11828571428566
163,Italy,Desktop,-,2022-06-13,Europe,38285.42000000001,830.0,,0,June,0,38.5,1.9,1889.4103376623384
164,Italy,Desktop,-,2022-06-14,Europe,32996.92,744.0,,0,June,0,38.5,1.9,1628.4194285714284
165,Italy,Desktop,-,2022-06-15,Europe,20170.56,858.0,,0,June,0,38.5,1.9,995.4302337662338
166,Italy,Desktop,-,2022-06-16,Europe,15178.560000000001,678.0,,0,June,0,38.5,1.9,749.0717922077923
167,Italy,Desktop,-,2022-06-17,Europe,14450.220000000001,677.0,,0,June,0,38.5,1.9,713.1277402597403
168,Italy,Desktop,-,2022-06-18,Europe,3988.14,115.0,,1,June,0,38.5,1.9,196.81729870129868
169,Italy,Desktop,-,2022-06-19,Europe,3775.3399999999997,141.0,,1,June,0,38.5,1.9,186.3154805194805
170,Italy,Desktop,-,2022-06-20,Europe,23117.14,790.0,,0,June,0,38.5,1.9,1140.84587012987
171,Italy,Desktop,-,2022-06-21,Europe,22592.0,619.0,,0,June,0,38.5,1.9,1114.92987012987
172,Italy,Desktop,-,2022-06-22,Europe,26144.710000000006,865.0,,0,June,0,38.5,1.9,1290.2584155844158
173,Italy,Desktop,-,2022-06-23,Europe,31774.660000000003,718.0,,0,June,0,38.5,1.9,1568.100103896104
174,Italy,Desktop,-,2022-06-24,Europe,28044.72,532.0,,0,June,0,38.5,1.9,1384.0251428571428
175,Italy,Desktop,-,2022-06-25,Europe,8969.56,134.0,,1,June,0,38.5,1.9,442.6536103896103
176,Italy,Desktop,-,2022-06-26,Europe,6054.659999999999,144.0,,1,June,0,38.5,1.9,298.80140259740256
177,Italy,Desktop,-,2022-06-27,Europe,25809.340000000007,858.0,,0,June,0,38.5,1.9,1273.7076883116886
178,Italy,Desktop,-,2022-06-28,Europe,16359.369999999999,770.0,,0,June,0,38.5,1.9,807.3455324675324
179,Italy,Desktop,-,2022-06-29,Europe,22133.960000000003,649.0,,0,June,0,38.5,1.9,1092.3252987012988
180,Italy,Desktop,-,2022-06-30,Europe,21256.04,622.0,,0,June,0,38.5,1.9,1048.9993766233767
181,Italy,Desktop,-,2022-07-01,Europe,25351.6,639.0,,0,July,0,38.5,1.9,1251.117922077922
182,Italy,Desktop,-,2022-07-02,Europe,5813.920000000001,115.0,,1,July,0,38.5,1.9,286.92072727272733
183,Italy,Desktop,-,2022-07-03,Europe,4965.62,115.0,,1,July,0,38.5,1.9,245.05657142857143
184,Italy,Desktop,-,2022-07-04,Europe,33431.78999999999,844.0,,0,July,0,38.5,1.9,1649.880545454545
185,Italy,Desktop,-,2022-07-05,Europe,29399.83,761.0,,0,July,0,38.5,1.9,1450.9007012987013
186,Italy,Desktop,-,2022-07-06,Europe,28918.170000000006,736.0,,0,July,0,38.5,1.9,1427.1304675324677
187,Italy,Desktop,-,2022-07-07,Europe,23516.08,620.0,,0,July,0,38.5,1.9,1160.5338181818183
188,Italy,Desktop,-,2022-07-08,Europe,8207.0,555.0,,0,July,0,38.5,1.9,405.0207792207792
189,Italy,Desktop,-,2022-07-09,Europe,1775.3399999999997,72.0,,1,July,0,38.5,1.9,87.6141818181818
190,Italy,Desktop,-,2022-07-10,Europe,3105.9799999999996,114.0,,1,July,0,38.5,1.9,153.28212987012984
191,Italy,Desktop,-,2022-07-11,Europe,17500.74,770.0,,0,July,0,38.5,1.9,863.6728831168832
192,Italy,Desktop,-,2022-07-12,Europe,18471.39,705.0,,0,July,0,38.5,1.9,911.5750909090908
193,Italy,Desktop,-,2022-07-13,Europe,20105.58,759.0,,0,July,0,38.5,1.9,992.2234285714286
194,Italy,Desktop,-,2022-07-14,Europe,19235.660000000003,670.0,,0,July,0,38.5,1.9,949.2923116883119
195,Italy,Desktop,-,2022-07-15,Europe,18490.4,599.0,,0,July,0,38.5,1.9,912.5132467532468
196,Italy,Desktop,-,2022-07-16,Europe,4503.840000000001,79.0,,1,July,0,38.5,1.9,222.26742857142864
197,Italy,Desktop,-,2022-07-17,Europe,3694.3,59.0,,1,July,0,38.5,1.9,182.3161038961039
198,Italy,Desktop,-,2022-07-18,Europe,26080.4,755.0,,0,July,0,38.5,1.9,1287.0846753246753
199,Italy,Desktop,-,2022-07-19,Europe,23514.170000000002,709.0,,0,July,0,38.5,1.9,1160.4395584415586
200,Italy,Desktop,-,2022-07-20,Europe,23920.890000000003,685.0,,0,July,0,38.5,1.9,1180.5114545454546
201,Italy,Desktop,-,2022-07-21,Europe,23617.68,625.0,,0,July,0,38.5,1.9,1165.5478441558441
202,Italy,Desktop,-,2022-07-22,Europe,19221.239999999998,555.0,,0,July,0,38.5,1.9,948.5806753246751
203,Italy,Desktop,-,2022-07-23,Europe,4449.52,69.0,,1,July,0,38.5,1.9,219.58670129870129
204,Italy,Desktop,-,2022-07-24,Europe,3974.2000000000007,56.0,,1,July,0,38.5,1.9,196.1293506493507
205,Italy,Desktop,-,2022-07-25,Europe,26839.840000000004,802.0,,0,July,0,38.5,1.9,1324.5635324675325
206,Italy,Desktop,-,2022-07-26,Europe,25296.63000000001,633.0,,0,July,0,38.5,1.9,1248.4051168831172
207,Italy,Desktop,-,2022-07-27,Europe,22743.36,710.0,,0,July,0,38.5,1.9,1122.3995844155843
208,Italy,Desktop,-,2022-07-28,Europe,22624.640000000003,616.0,,0,July,0,38.5,1.9,1116.5406753246755
209,Italy,Desktop,-,2022-07-29,Europe,18078.510000000002,587.0,,0,July,0,38.5,1.9,892.1862077922078
210,Italy,Desktop,-,2022-07-30,Europe,4512.860000000001,57.0,,1,July,0,38.5,1.9,222.71257142857147
211,Italy,Desktop,-,2022-07-31,Europe,3409.28,39.0,,1,July,0,38.5,1.9,168.25018181818183
212,Italy,Desktop,-,2022-08-01,Europe,23338.15,607.0,,0,August,0,38.5,1.9,1151.7528571428572
213,Italy,Desktop,-,2022-08-02,Europe,22284.869999999995,578.0,,0,August,0,38.5,1.9,1099.772805194805
214,Italy,Desktop,-,2022-08-03,Europe,20741.54,584.0,,0,August,0,38.5,1.9,1023.6084675324676
215,Italy,Desktop,-,2022-08-04,Europe,21618.749999999996,610.0,,0,August,0,38.5,1.9,1066.8993506493505
216,Italy,Desktop,-,2022-08-05,Europe,19452.17,438.0,,0,August,0,38.5,1.9,959.9772207792206
217,Italy,Desktop,-,2022-08-06,Europe,4895.799999999999,51.0,,1,August,0,38.5,1.9,241.61090909090905
218,Italy,Desktop,-,2022-08-07,Europe,4494.699999999999,33.0,,1,August,0,38.5,1.9,221.81636363636355
219,Italy,Desktop,-,2022-08-08,Europe,24878.870000000003,462.0,,0,August,0,38.5,1.9,1227.7883896103897
220,Italy,Desktop,-,2022-08-09,Europe,26185.75,389.0,,0,August,0,38.5,1.9,1292.283766233766
221,Italy,Desktop,-,2022-08-10,Europe,29975.7,328.0,,0,August,0,38.5,1.9,1479.3202597402599
222,Italy,Desktop,-,2022-08-11,Europe,30284.69,337.0,,0,August,0,38.5,1.9,1494.5691168831167
223,Italy,Desktop,-,2022-08-12,Europe,22865.659999999996,244.0,,0,August,0,38.5,1.9,1128.4351688311688
224,Italy,Desktop,-,2022-08-13,Europe,6439.29,33.0,,1,August,0,38.5,1.9,317.7831428571429
225,Italy,Desktop,-,2022-08-14,Europe,5179.52,12.0,,1,August,0,38.5,1.9,255.6126753246753
226,Italy,Desktop,-,2022-08-15,Europe,12519.810000000001,30.0,,0,August,0,38.5,1.9,617.8607532467533
227,Italy,Desktop,-,2022-08-16,Europe,28901.82,316.0,,0,August,0,38.5,1.9,1426.3235844155845
228,Italy,Desktop,-,2022-08-17,Europe,28874.560000000005,245.0,,0,August,0,38.5,1.9,1424.978285714286
229,Italy,Desktop,-,2022-08-18,Europe,28990.78,285.0,,0,August,0,38.5,1.9,1430.7138181818182
230,Italy,Desktop,-,2022-08-19,Europe,21167.339999999997,188.0,,0,August,0,38.5,1.9,1044.6219740259737
231,Italy,Desktop,-,2022-08-20,Europe,6073.9400000000005,40.0,,1,August,0,38.5,1.9,299.75288311688314
232,Italy,Desktop,-,2022-08-21,Europe,5070.839999999999,43.0,,1,August,0,38.5,1.9,250.2492467532467
233,Italy,Desktop,-,2022-08-22,Europe,29332.469999999998,558.0,,0,August,0,38.5,1.9,1447.5764415584413
234,Italy,Desktop,-,2022-08-23,Europe,27170.64,351.0,,0,August,0,38.5,1.9,1340.888727272727
235,Italy,Desktop,-,2022-08-24,Europe,26854.780000000002,385.0,,0,August,0,38.5,1.9,1325.3008311688313
236,Italy,Desktop,-,2022-08-25,Europe,30558.430000000004,429.0,,0,August,0,38.5,1.9,1508.0783636363637
237,Italy,Desktop,-,2022-08-26,Europe,25211.009999999995,292.0,,0,August,0,38.5,1.9,1244.179714285714
238,Italy,Desktop,-,2022-08-27,Europe,6225.709999999999,63.0,,1,August,0,38.5,1.9,307.2428311688311
