,region,market,funnel,account_type,ds,X,Month,Year,US_Desktop_-_Apr_2024,US_Desktop_-_Aug_2024,US_Desktop_-_Dec_2024,US_Desktop_-_Jul_2024,US_Desktop_-_Jun_2024,US_Desktop_-_May_2024,US_Desktop_-_Nov_2024,US_Desktop_-_Oct_2024,US_Desktop_-_Sep_2024,US_Mobile_&_Tablet_-_Apr_2024,US_Mobile_&_Tablet_-_Aug_2024,US_Mobile_&_Tablet_-_Dec_2024,US_Mobile_&_Tablet_-_Jul_2024,US_Mobile_&_Tablet_-_Jun_2024,US_Mobile_&_Tablet_-_May_2024,US_Mobile_&_Tablet_-_Nov_2024,US_Mobile_&_Tablet_-_Oct_2024,US_Mobile_&_Tablet_-_Sep_2024,Weekend,AOV,ROAS
145,US,US,-,Desktop,2024-09-17,48885.420000000006,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48885.420000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
146,US,US,-,Desktop,2024-09-18,43922.78999999999,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43922.78999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
147,US,US,-,Desktop,2024-09-19,40184.43000000001,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40184.43000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
148,US,US,-,Desktop,2024-09-20,32713.090000000007,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32713.090000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
149,US,US,-,Desktop,2024-09-21,6785.230000000001,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6785.230000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
150,US,US,-,Desktop,2024-09-22,6116.47,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6116.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
151,US,US,-,Desktop,2024-09-23,44660.87999999999,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44660.87999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
152,US,US,-,Desktop,2024-09-24,50044.100000000006,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50044.100000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
153,US,US,-,Desktop,2024-09-25,44000.25,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44000.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
154,US,US,-,Desktop,2024-09-26,41781.780000000006,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41781.780000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
155,US,US,-,Desktop,2024-09-27,31413.579999999998,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31413.579999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
156,US,US,-,Desktop,2024-09-28,651.8700000000001,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.8700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
157,US,US,-,Desktop,2024-09-29,5533.510000000001,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5533.510000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
158,US,US,-,Desktop,2024-09-30,41891.88,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41891.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
159,US,US,-,Desktop,2024-10-01,44346.529999999984,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44346.529999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
160,US,US,-,Desktop,2024-10-02,39331.18000000001,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39331.18000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
161,US,US,-,Desktop,2024-10-03,36860.89,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36860.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
162,US,US,-,Desktop,2024-10-04,32639.820000000007,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32639.820000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
163,US,US,-,Desktop,2024-10-05,6472.319999999999,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6472.319999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
