,region_x,market,funnel,account_type,ds,X,Month,Year,Spain_Desktop_-_Apr_2024,Spain_Desktop_-_Aug_2024,Spain_Desktop_-_Dec_2024,Spain_Desktop_-_Jul_2024,Spain_Desktop_-_Jun_2024,Spain_Desktop_-_May_2024,Spain_Desktop_-_Nov_2024,Spain_Desktop_-_Oct_2024,Spain_Desktop_-_Sep_2024,Spain_Mobile_&_Tablet_-_Apr_2024,Spain_Mobile_&_Tablet_-_Aug_2024,Spain_Mobile_&_Tablet_-_Dec_2024,Spain_Mobile_&_Tablet_-_Jul_2024,Spain_Mobile_&_Tablet_-_Jun_2024,Spain_Mobile_&_Tablet_-_May_2024,Spain_Mobile_&_Tablet_-_Nov_2024,Spain_Mobile_&_Tablet_-_Oct_2024,Spain_Mobile_&_Tablet_-_Sep_2024,Weekend,region_y,revenue,cost,conversion,AOV,ROAS
165,EMEA,Spain,-,Desktop,2024-10-07,541.64,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
166,EMEA,Spain,-,Desktop,2024-10-08,486.55999999999995,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.55999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
167,EMEA,Spain,-,Desktop,2024-10-09,1140.33,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
168,EMEA,Spain,-,Desktop,2024-10-10,442.8499999999999,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.8499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
169,EMEA,Spain,-,Desktop,2024-10-11,1212.72,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
170,EMEA,Spain,-,Desktop,2024-10-12,282.54999999999995,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.54999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
171,EMEA,Spain,-,Desktop,2024-10-13,242.29,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
172,EMEA,Spain,-,Desktop,2024-10-14,1690.2600000000002,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1690.2600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
173,EMEA,Spain,-,Desktop,2024-10-15,1523.4499999999998,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1523.4499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
174,EMEA,Spain,-,Desktop,2024-10-16,1402.6499999999999,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1402.6499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
175,EMEA,Spain,-,Desktop,2024-10-17,1415.6300000000003,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415.6300000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
176,EMEA,Spain,-,Desktop,2024-10-18,1008.29,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
177,EMEA,Spain,-,Desktop,2024-10-19,168.09999999999997,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
178,EMEA,Spain,-,Desktop,2024-10-20,184.52,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
179,EMEA,Spain,-,Desktop,2024-10-21,924.1600000000001,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.1600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
180,EMEA,Spain,-,Desktop,2024-10-22,1077.55,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1077.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
181,EMEA,Spain,-,Desktop,2024-10-23,1066.6399999999999,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.6399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
182,EMEA,Spain,-,Desktop,2024-10-24,1112.5,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
183,EMEA,Spain,-,Desktop,2024-10-25,821.3799999999999,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.3799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
184,EMEA,Spain,-,Desktop,2024-10-26,173.76,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
185,EMEA,Spain,-,Desktop,2024-10-27,174.25,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
186,EMEA,Spain,-,Desktop,2024-10-28,1368.87,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
187,EMEA,Spain,-,Desktop,2024-10-29,1351.32,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
188,EMEA,Spain,-,Desktop,2024-10-30,554.2199999999999,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.2199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
189,EMEA,Spain,-,Desktop,2024-10-31,1447.0800000000002,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1447.0800000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
190,EMEA,Spain,-,Desktop,2024-11-01,1248.9,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,1248.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
191,EMEA,Spain,-,Desktop,2024-11-02,320.26000000000005,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,320.26000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
192,EMEA,Spain,-,Desktop,2024-11-03,350.61999999999995,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,350.61999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
193,EMEA,Spain,-,Desktop,2024-11-04,2006.8499999999997,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,2006.8499999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
194,EMEA,Spain,-,Desktop,2024-11-05,1659.3900000000003,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,1659.3900000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
195,EMEA,Spain,-,Desktop,2024-11-06,1816.3,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,1816.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
196,EMEA,Spain,-,Desktop,2024-11-07,1647.7699999999998,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,1647.7699999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
197,EMEA,Spain,-,Desktop,2024-11-08,1471.6000000000001,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,1471.6000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
198,EMEA,Spain,-,Desktop,2024-11-09,311.29,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,311.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
199,EMEA,Spain,-,Desktop,2024-11-10,322.57,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,322.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
200,EMEA,Spain,-,Desktop,2024-11-11,1685.4599999999998,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,1685.4599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
201,EMEA,Spain,-,Desktop,2024-11-12,1364.7799999999997,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,1364.7799999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
202,EMEA,Spain,-,Desktop,2024-11-13,1262.2599999999998,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,1262.2599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
203,EMEA,Spain,-,Desktop,2024-11-14,1133.04,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,1133.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
204,EMEA,Spain,-,Desktop,2024-11-15,934.9399999999999,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,934.9399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
205,EMEA,Spain,-,Desktop,2024-11-16,153.98,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,153.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
206,EMEA,Spain,-,Desktop,2024-11-17,268.08,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,268.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
207,EMEA,Spain,-,Desktop,2024-11-18,1648.54,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,1648.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
208,EMEA,Spain,-,Desktop,2024-11-19,1475.3500000000001,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,1475.3500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
209,EMEA,Spain,-,Desktop,2024-11-20,1310.65,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,1310.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
210,EMEA,Spain,-,Desktop,2024-11-21,1108.25,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,1108.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
211,EMEA,Spain,-,Desktop,2024-11-22,1139.59,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,1139.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
212,EMEA,Spain,-,Desktop,2024-11-23,325.64,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,325.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
213,EMEA,Spain,-,Desktop,2024-11-24,358.26000000000005,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,358.26000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
214,EMEA,Spain,-,Desktop,2024-11-25,2033.8399999999997,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,2033.8399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
215,EMEA,Spain,-,Desktop,2024-11-26,1708.5900000000001,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,1708.5900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
216,EMEA,Spain,-,Desktop,2024-11-27,1798.84,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,1798.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
217,EMEA,Spain,-,Desktop,2024-11-28,1746.2500000000002,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,1746.2500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
218,EMEA,Spain,-,Desktop,2024-11-29,1537.5,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,1537.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
219,EMEA,Spain,-,Desktop,2024-11-30,321.53000000000003,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,321.53000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
220,EMEA,Spain,-,Desktop,2024-12-01,288.33000000000004,Dec,2024,0.0,0.0,288.33000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
221,EMEA,Spain,-,Desktop,2024-12-02,1953.57,Dec,2024,0.0,0.0,1953.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
222,EMEA,Spain,-,Desktop,2024-12-03,1807.17,Dec,2024,0.0,0.0,1807.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
223,EMEA,Spain,-,Desktop,2024-12-04,1071.01,Dec,2024,0.0,0.0,1071.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
224,EMEA,Spain,-,Desktop,2024-12-05,1431.99,Dec,2024,0.0,0.0,1431.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
225,EMEA,Spain,-,Desktop,2024-12-06,678.4300000000002,Dec,2024,0.0,0.0,678.4300000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
226,EMEA,Spain,-,Desktop,2024-12-07,430.4600000000001,Dec,2024,0.0,0.0,430.4600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
227,EMEA,Spain,-,Desktop,2024-12-08,432.5400000000001,Dec,2024,0.0,0.0,432.5400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
228,EMEA,Spain,-,Desktop,2024-12-09,2110.5800000000004,Dec,2024,0.0,0.0,2110.5800000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
229,EMEA,Spain,-,Desktop,2024-12-10,2198.1000000000004,Dec,2024,0.0,0.0,2198.1000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
230,EMEA,Spain,-,Desktop,2024-12-11,2117.82,Dec,2024,0.0,0.0,2117.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
231,EMEA,Spain,-,Desktop,2024-12-12,2131.3799999999997,Dec,2024,0.0,0.0,2131.3799999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
232,EMEA,Spain,-,Desktop,2024-12-13,1567.5300000000002,Dec,2024,0.0,0.0,1567.5300000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
233,EMEA,Spain,-,Desktop,2024-12-14,412.4699999999999,Dec,2024,0.0,0.0,412.4699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
234,EMEA,Spain,-,Desktop,2024-12-15,358.64,Dec,2024,0.0,0.0,358.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
235,EMEA,Spain,-,Desktop,2024-12-16,1702.6,Dec,2024,0.0,0.0,1702.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
236,EMEA,Spain,-,Desktop,2024-12-17,1555.2199999999998,Dec,2024,0.0,0.0,1555.2199999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
237,EMEA,Spain,-,Desktop,2024-12-18,1155.67,Dec,2024,0.0,0.0,1155.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
238,EMEA,Spain,-,Desktop,2024-12-19,1762.17,Dec,2024,0.0,0.0,1762.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
239,EMEA,Spain,-,Desktop,2024-12-20,1376.5199999999998,Dec,2024,0.0,0.0,1376.5199999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
240,EMEA,Spain,-,Desktop,2024-12-21,208.32,Dec,2024,0.0,0.0,208.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
241,EMEA,Spain,-,Desktop,2024-12-22,107.17999999999999,Dec,2024,0.0,0.0,107.17999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
242,EMEA,Spain,-,Desktop,2024-12-23,753.6450406504065,Dec,2024,0.0,0.0,753.6450406504065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
243,EMEA,Spain,-,Desktop,2024-12-24,753.6450406504065,Dec,2024,0.0,0.0,753.6450406504065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
244,EMEA,Spain,-,Desktop,2024-12-25,172.39000000000001,Dec,2024,0.0,0.0,172.39000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
245,EMEA,Spain,-,Desktop,2024-12-26,13.02,Dec,2024,0.0,0.0,13.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
246,EMEA,Spain,-,Desktop,2024-12-27,753.6450406504065,Dec,2024,0.0,0.0,753.6450406504065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
247,EMEA,Spain,-,Desktop,2024-12-28,753.6450406504065,Dec,2024,0.0,0.0,753.6450406504065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
248,EMEA,Spain,-,Desktop,2024-12-29,753.6450406504065,Dec,2024,0.0,0.0,753.6450406504065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
249,EMEA,Spain,-,Desktop,2024-12-30,54.17,Dec,2024,0.0,0.0,54.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
250,EMEA,Spain,-,Desktop,2024-12-31,813.8100000000001,Dec,2024,0.0,0.0,813.8100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
251,EMEA,Spain,-,Mobile & Tablet,2024-04-25,103.64,Apr,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202
252,EMEA,Spain,-,Mobile & Tablet,2024-04-26,161.58,Apr,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202
253,EMEA,Spain,-,Mobile & Tablet,2024-04-27,61.3,Apr,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202
