,market,account_type,funnel,ds,region,X,y,weekday_or_weekend,Month of Ds,floor,revenue,cost,conversion,AOV,ROAS,cap
948,Spain,Mobile & Tablet,-,2022-05-08,EMEA,30.62,9.0,1,May,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.15968950769007703
949,Spain,Mobile & Tablet,-,2022-05-09,EMEA,57.38999999999999,8.0,0,May,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.2993004848573978
950,Spain,Mobile & Tablet,-,2022-05-10,EMEA,67.62,6.0,0,May,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.35265200881786446
951,Spain,Mobile & Tablet,-,2022-05-11,EMEA,49.460000000000015,12.0,0,May,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.2579439271832532
952,Spain,Mobile & Tablet,-,2022-05-12,EMEA,53.96000000000001,7.0,0,May,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.28141233948257866
953,Spain,Mobile & Tablet,-,2022-05-13,EMEA,43.49,7.0,0,May,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.22680916686614794
954,Spain,Mobile & Tablet,-,2022-05-14,EMEA,20.389999999999997,7.0,1,May,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.10633798372961038
955,Spain,Mobile & Tablet,-,2022-05-15,EMEA,18.76,2.0,1,May,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.0978372032745214
956,Spain,Mobile & Tablet,-,2022-05-16,EMEA,50.339999999999996,2.0,0,May,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.26253330558845456
957,Spain,Mobile & Tablet,-,2022-05-17,EMEA,56.120000000000005,6.0,0,May,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.29267717738625487
958,Spain,Mobile & Tablet,-,2022-05-18,EMEA,41.470000000000006,2.0,0,May,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.21627445734511744
959,Spain,Mobile & Tablet,-,2022-05-19,EMEA,61.05,10.0,0,May,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.3183881268608492
960,Spain,Mobile & Tablet,-,2022-05-20,EMEA,53.67,5.0,0,May,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.2798999306899554
961,Spain,Mobile & Tablet,-,2022-05-21,EMEA,22.369999999999997,4.0,1,May,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.1166640851413136
962,Spain,Mobile & Tablet,-,2022-05-22,EMEA,20.64,1.0,1,May,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.10764178441290627
963,Spain,Mobile & Tablet,-,2022-05-23,EMEA,60.61,11.0,0,May,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.3160934376582485
964,Spain,Mobile & Tablet,-,2022-05-24,EMEA,55.779999999999994,8.0,0,May,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.29090400845697245
965,Spain,Mobile & Tablet,-,2022-05-25,EMEA,53.46000000000001,17.0,0,May,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.27880473811598694
966,Spain,Mobile & Tablet,-,2022-05-26,EMEA,63.87,10.0,0,May,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.3330949985684265
967,Spain,Mobile & Tablet,-,2022-05-27,EMEA,45.01,3.0,0,May,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.23473627502058678
968,Spain,Mobile & Tablet,-,2022-05-28,EMEA,25.8,1.0,1,May,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.13455223051613283
969,Spain,Mobile & Tablet,-,2022-05-29,EMEA,36.09,3.0,1,May,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.18821666664059047
970,Spain,Mobile & Tablet,-,2022-05-30,EMEA,114.57999999999997,13.0,0,May,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5975579291681588
971,Spain,Mobile & Tablet,-,2022-05-31,EMEA,97.97,11.0,0,May,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5109334117699819
972,Spain,Mobile & Tablet,-,2022-06-01,EMEA,98.96000000000001,10.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5160964624758336
973,Spain,Mobile & Tablet,-,2022-06-02,EMEA,73.08999999999999,7.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.38117916776837785
974,Spain,Mobile & Tablet,-,2022-06-03,EMEA,67.67999999999999,4.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.3529649209818554
975,Spain,Mobile & Tablet,-,2022-06-04,EMEA,32.64,2.0,1,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.1702242172111076
976,Spain,Mobile & Tablet,-,2022-06-05,EMEA,29.88,7.0,1,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.15583025766752126
977,Spain,Mobile & Tablet,-,2022-06-06,EMEA,89.25000000000001,9.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.4654568439366224
978,Spain,Mobile & Tablet,-,2022-06-07,EMEA,101.89,11.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.531377006484061
979,Spain,Mobile & Tablet,-,2022-06-08,EMEA,100.54000000000002,4.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5243364827942635
980,Spain,Mobile & Tablet,-,2022-06-09,EMEA,90.73,6.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.47317534398173383
981,Spain,Mobile & Tablet,-,2022-06-10,EMEA,90.6,7.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.4724973676264199
982,Spain,Mobile & Tablet,-,2022-06-11,EMEA,39.919999999999995,1.0,1,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.20819089310868305
983,Spain,Mobile & Tablet,-,2022-06-12,EMEA,34.779999999999994,4.0,1,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.18138475106012014
984,Spain,Mobile & Tablet,-,2022-06-13,EMEA,154.98999999999995,9.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.8083042716161017
985,Spain,Mobile & Tablet,-,2022-06-14,EMEA,143.48000000000002,12.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.7482772881571604
986,Spain,Mobile & Tablet,-,2022-06-15,EMEA,152.35000000000002,11.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.7945361364004977
987,Spain,Mobile & Tablet,-,2022-06-16,EMEA,117.02000000000001,8.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6102830238371265
988,Spain,Mobile & Tablet,-,2022-06-17,EMEA,133.27,8.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6950300682513575
989,Spain,Mobile & Tablet,-,2022-06-18,EMEA,49.17000000000001,1.0,1,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.25643151839062994
990,Spain,Mobile & Tablet,-,2022-06-19,EMEA,49.93,5.0,1,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.2603950724678493
991,Spain,Mobile & Tablet,-,2022-06-20,EMEA,143.23999999999998,15.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.7470256395011963
992,Spain,Mobile & Tablet,-,2022-06-21,EMEA,117.95,14.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6151331623789872
993,Spain,Mobile & Tablet,-,2022-06-22,EMEA,122.37,6.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.638184358459658
994,Spain,Mobile & Tablet,-,2022-06-23,EMEA,109.61999999999998,3.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5716905236115689
995,Spain,Mobile & Tablet,-,2022-06-24,EMEA,72.03999999999999,2.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.3757032048985352
996,Spain,Mobile & Tablet,-,2022-06-25,EMEA,46.32,2.0,1,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.2415681906010571
997,Spain,Mobile & Tablet,-,2022-06-26,EMEA,60.12,6.0,1,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.3135379883189886
998,Spain,Mobile & Tablet,-,2022-06-27,EMEA,138.74,11.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.7235572272018709
999,Spain,Mobile & Tablet,-,2022-06-28,EMEA,159.89999999999998,24.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.8339109170360325
1000,Spain,Mobile & Tablet,-,2022-06-29,EMEA,127.3,1.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6638953079342523
1001,Spain,Mobile & Tablet,-,2022-06-30,EMEA,103.41,3.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5393041146384998
1002,Spain,Mobile & Tablet,-,2022-07-01,EMEA,154.04000000000002,8.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.8033498290195776
1003,Spain,Mobile & Tablet,-,2022-07-02,EMEA,73.86,3.0,1,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.3851948738729291
1004,Spain,Mobile & Tablet,-,2022-07-03,EMEA,68.74999999999999,2.0,1,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.3585451879063617
1005,Spain,Mobile & Tablet,-,2022-07-04,EMEA,162.85999999999999,15.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.8493479171262555
1006,Spain,Mobile & Tablet,-,2022-07-05,EMEA,167.92,12.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.8757368429561636
1007,Spain,Mobile & Tablet,-,2022-07-06,EMEA,195.71999999999997,13.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.0207194789386633
1008,Spain,Mobile & Tablet,-,2022-07-07,EMEA,136.18,7.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.7102063082049214
1009,Spain,Mobile & Tablet,-,2022-07-08,EMEA,147.23000000000002,9.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.7678342984065984
1010,Spain,Mobile & Tablet,-,2022-07-09,EMEA,59.42,1.0,1,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.3098873464057602
1011,Spain,Mobile & Tablet,-,2022-07-10,EMEA,73.78,7.0,1,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.38477765765427446
1012,Spain,Mobile & Tablet,-,2022-07-11,EMEA,195.23,27.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.0181640295994037
1013,Spain,Mobile & Tablet,-,2022-07-12,EMEA,139.4,9.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.7269992610057721
1014,Spain,Mobile & Tablet,-,2022-07-13,EMEA,155.16,15.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.809190856080743
1015,Spain,Mobile & Tablet,-,2022-07-14,EMEA,132.64,12.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6917444905294519
1016,Spain,Mobile & Tablet,-,2022-07-15,EMEA,128.23000000000002,16.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.668745446476113
1017,Spain,Mobile & Tablet,-,2022-07-16,EMEA,74.41000000000001,7.0,1,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.3880632353761801
1018,Spain,Mobile & Tablet,-,2022-07-17,EMEA,59.64,6.0,1,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.31103469100706055
1019,Spain,Mobile & Tablet,-,2022-07-18,EMEA,206.26,15.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.075687715746417
1020,Spain,Mobile & Tablet,-,2022-07-19,EMEA,186.29999999999998,9.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.9715922691920754
1021,Spain,Mobile & Tablet,-,2022-07-20,EMEA,184.74,22.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.9634565529283093
1022,Spain,Mobile & Tablet,-,2022-07-21,EMEA,181.45999999999998,9.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.9463506879634676
1023,Spain,Mobile & Tablet,-,2022-07-22,EMEA,193.14000000000001,12.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.0072642558870504
1024,Spain,Mobile & Tablet,-,2022-07-23,EMEA,84.44,4.0,1,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.44037171879000997
1025,Spain,Mobile & Tablet,-,2022-07-24,EMEA,66.74,6.0,1,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.34806263041266294
1026,Spain,Mobile & Tablet,-,2022-07-25,EMEA,171.77,16.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.8958153734789202
1027,Spain,Mobile & Tablet,-,2022-07-26,EMEA,191.77,14.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.000119428142589
1028,Spain,Mobile & Tablet,-,2022-07-27,EMEA,193.03000000000003,29.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.0066905835864002
1029,Spain,Mobile & Tablet,-,2022-07-28,EMEA,142.29,17.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.7420711969046722
1030,Spain,Mobile & Tablet,-,2022-07-29,EMEA,99.05000000000001,13.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5165658307218202
1031,Spain,Mobile & Tablet,-,2022-07-30,EMEA,56.48,3.0,1,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.29455465037020084
1032,Spain,Mobile & Tablet,-,2022-07-31,EMEA,50.06000000000001,4.0,1,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.26107304882316323
1033,Spain,Mobile & Tablet,-,2022-08-01,EMEA,142.32,30.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.7422276529866676
1034,Spain,Mobile & Tablet,-,2022-08-02,EMEA,148.41000000000003,20.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.773988237631755
1035,Spain,Mobile & Tablet,-,2022-08-03,EMEA,131.12,13.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6838173823750131
1036,Spain,Mobile & Tablet,-,2022-08-04,EMEA,127.26999999999998,10.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6637388518522567
1037,Spain,Mobile & Tablet,-,2022-08-05,EMEA,125.00000000000003,13.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6519003416479305
1038,Spain,Mobile & Tablet,-,2022-08-06,EMEA,50.22,5.0,1,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.2619074812604725
1039,Spain,Mobile & Tablet,-,2022-08-07,EMEA,63.06,3.0,1,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.3288706843545479
1040,Spain,Mobile & Tablet,-,2022-08-08,EMEA,183.49,26.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.9569375495118301
1041,Spain,Mobile & Tablet,-,2022-08-09,EMEA,144.26000000000002,15.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.7523451462890436
1042,Spain,Mobile & Tablet,-,2022-08-10,EMEA,180.62,13.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.9419699176675935
1043,Spain,Mobile & Tablet,-,2022-08-11,EMEA,157.21999999999997,15.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.8199341737111008
1044,Spain,Mobile & Tablet,-,2022-08-12,EMEA,104.21000000000001,14.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5434762768250466
1045,Spain,Mobile & Tablet,-,2022-08-13,EMEA,52.93,3.0,1,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.2760406806673997
1046,Spain,Mobile & Tablet,-,2022-08-14,EMEA,40.83,5.0,1,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.21293672759587998
1047,Spain,Mobile & Tablet,-,2022-08-15,EMEA,68.75999999999999,21.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.3585973399336935
1048,Spain,Mobile & Tablet,-,2022-08-16,EMEA,103.23,17.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5383653781465269
1049,Spain,Mobile & Tablet,-,2022-08-17,EMEA,123.75999999999998,17.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6454334902587828
1050,Spain,Mobile & Tablet,-,2022-08-18,EMEA,117.46999999999998,8.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.612629865067059
1051,Spain,Mobile & Tablet,-,2022-08-19,EMEA,132.76,7.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6923703148574338
1052,Spain,Mobile & Tablet,-,2022-08-20,EMEA,156.7,2.0,1,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.8172222682898455
1053,Spain,Mobile & Tablet,-,2022-08-21,EMEA,133.51,4.0,1,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6962817169073214
1054,Spain,Mobile & Tablet,-,2022-08-22,EMEA,507.21,18.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,2.645202978297974
1055,Spain,Mobile & Tablet,-,2022-08-23,EMEA,471.97999999999996,18.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,2.461471386007921
1056,Spain,Mobile & Tablet,-,2022-08-24,EMEA,504.18000000000006,26.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,2.6294009140164287
1057,Spain,Mobile & Tablet,-,2022-08-25,EMEA,556.7599999999999,14.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,2.9036162737272133
1058,Spain,Mobile & Tablet,-,2022-08-26,EMEA,592.6099999999999,14.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,3.09058129171184
1059,Spain,Mobile & Tablet,-,2022-08-27,EMEA,205.54,2.0,1,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.0719327697785248
1060,Spain,Mobile & Tablet,-,2022-08-28,EMEA,147.31,10.0,1,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.768251514625253
1061,Spain,Mobile & Tablet,-,2022-08-29,EMEA,396.83000000000004,20.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,2.069548900609186
1062,Spain,Mobile & Tablet,-,2022-08-30,EMEA,381.70000000000005,13.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.9906428832561207
1063,Spain,Mobile & Tablet,-,2022-08-31,EMEA,303.66,20.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.5836484619584845
1064,Spain,Mobile & Tablet,-,2022-09-01,EMEA,358.97999999999996,9.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.8721534771581925
1065,Spain,Mobile & Tablet,-,2022-09-02,EMEA,291.1,11.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.5181455156297006
1066,Spain,Mobile & Tablet,-,2022-09-03,EMEA,120.10000000000002,1.0,1,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6263458482553316
1067,Spain,Mobile & Tablet,-,2022-09-04,EMEA,126.94999999999999,9.0,1,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6620699869776381
1068,Spain,Mobile & Tablet,-,2022-09-05,EMEA,346.47999999999996,13.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.8069634429933994
1069,Spain,Mobile & Tablet,-,2022-09-06,EMEA,373.0899999999999,7.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.9457399877234103
1070,Spain,Mobile & Tablet,-,2022-09-07,EMEA,377.27000000000004,16.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.9675395351481177
1071,Spain,Mobile & Tablet,-,2022-09-08,EMEA,299.44,9.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.5616403064244502
1072,Spain,Mobile & Tablet,-,2022-09-09,EMEA,146.72000000000003,11.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.7651745450126749
1073,Spain,Mobile & Tablet,-,2022-09-10,EMEA,55.19,14.0,1,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.28782703884439426
1074,Spain,Mobile & Tablet,-,2022-09-11,EMEA,42.97,2.0,1,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.22409726144489256
1075,Spain,Mobile & Tablet,-,2022-09-12,EMEA,112.85000000000001,13.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5885356284397516
1076,Spain,Mobile & Tablet,-,2022-09-13,EMEA,124.98,16.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6517960375932668
1077,Spain,Mobile & Tablet,-,2022-09-14,EMEA,98.54,16.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5139060773278965
1078,Spain,Mobile & Tablet,-,2022-09-15,EMEA,102.83000000000001,4.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5362792970532535
1079,Spain,Mobile & Tablet,-,2022-09-16,EMEA,85.98,10.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.44840313099911244
1080,Spain,Mobile & Tablet,-,2022-09-17,EMEA,50.6,11.0,1,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.2638892582990822
1081,Spain,Mobile & Tablet,-,2022-09-18,EMEA,64.99999999999999,11.0,1,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.33898817765692374
1082,Spain,Mobile & Tablet,-,2022-09-19,EMEA,113.84,8.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5936986791456031
1083,Spain,Mobile & Tablet,-,2022-09-20,EMEA,138.38,8.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.7216797542179247
1084,Spain,Mobile & Tablet,-,2022-09-21,EMEA,162.79000000000002,12.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.8489828529349329
1085,Spain,Mobile & Tablet,-,2022-09-22,EMEA,108.67999999999999,9.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5667882330423766
1086,Spain,Mobile & Tablet,-,2022-09-23,EMEA,119.69,9.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6242076151347263
1087,Spain,Mobile & Tablet,-,2022-09-24,EMEA,76.97,2.0,1,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.4014141543731296
1088,Spain,Mobile & Tablet,-,2022-09-25,EMEA,61.39,9.0,1,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.3201612957901316
1089,Spain,Mobile & Tablet,-,2022-09-26,EMEA,58.57000000000001,14.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.3054544240825543
1090,Spain,Mobile & Tablet,-,2022-09-27,EMEA,70.89,2.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.3697057217553743
1091,Spain,Mobile & Tablet,-,2022-09-28,EMEA,32.79,4.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.1710064976210851
1092,Spain,Mobile & Tablet,-,2022-09-29,EMEA,0.56,12.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.0029205135305827284
1093,Spain,Mobile & Tablet,-,2022-09-30,EMEA,0.49,3.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.002555449339259887
1094,Spain,Mobile & Tablet,-,2022-10-01,EMEA,0.26,3.0,1,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.0013559527106276953
1095,Spain,Mobile & Tablet,-,2022-10-02,EMEA,1.03,1.0,1,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.0053716588151789466
1096,Spain,Mobile & Tablet,-,2022-10-03,EMEA,59.5,4.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.3103045626244149
1097,Spain,Mobile & Tablet,-,2022-10-04,EMEA,88.8,15.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.4631100027066898
1098,Spain,Mobile & Tablet,-,2022-10-05,EMEA,118.97999999999999,9.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6205048211941661
1099,Spain,Mobile & Tablet,-,2022-10-06,EMEA,119.68999999999998,10.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6242076151347262
1100,Spain,Mobile & Tablet,-,2022-10-07,EMEA,94.72,7.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.49398400288713573
1101,Spain,Mobile & Tablet,-,2022-10-08,EMEA,60.76,4.0,1,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.316875718068226
1102,Spain,Mobile & Tablet,-,2022-10-09,EMEA,90.65,5.0,1,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.4727581277630792
1103,Spain,Mobile & Tablet,-,2022-10-10,EMEA,273.88,29.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.4283397245642815
1104,Spain,Mobile & Tablet,-,2022-10-11,EMEA,271.36,7.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.4151974136766592
1105,Spain,Mobile & Tablet,-,2022-10-12,EMEA,193.97999999999996,35.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.0116450261829242
1106,Spain,Mobile & Tablet,-,2022-10-13,EMEA,220.56000000000003,25.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.1502651148309404
1107,Spain,Mobile & Tablet,-,2022-10-14,EMEA,217.93,7.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.136549131642668
1108,Spain,Mobile & Tablet,-,2022-10-15,EMEA,107.49000000000001,3.0,1,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5605821417898884
1109,Spain,Mobile & Tablet,-,2022-10-16,EMEA,74.33999999999999,11.0,1,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.38769817118485705
1110,Spain,Mobile & Tablet,-,2022-10-17,EMEA,188.86999999999998,18.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.9849953402163568
