,market,account_type,funnel,ds,region,X,y,key_0,weekday_or_weekend,Month of Ds,floor,AOV,ROAS,cap
22,Germany,Desktop,-,2022-01-23,Europe,7526.219999999999,84.0,,1,January,0,24.87,3.26,986.5491435464413
23,Germany,Desktop,-,2022-01-24,Europe,31579.220000000005,2001.0,,0,January,0,24.87,3.26,4139.455456373141
24,Germany,Desktop,-,2022-01-25,Europe,26384.94,1985.0,,0,January,0,24.87,3.26,3458.580796139927
25,Germany,Desktop,-,2022-01-26,Europe,17849.870000000003,2010.0,,0,January,0,24.87,3.26,2339.789955770004
26,Germany,Desktop,-,2022-01-27,Europe,17215.5,2096.0,,0,January,0,24.87,3.26,2256.635705669481
27,Germany,Desktop,-,2022-01-28,Europe,14890.740000000002,1659.0,,0,January,0,24.87,3.26,1951.902388419783
28,Germany,Desktop,-,2022-01-29,Europe,3993.039999999999,41.0,,1,January,0,24.87,3.26,523.4141696823481
29,Germany,Desktop,-,2022-01-30,Europe,3881.26,68.0,,1,January,0,24.87,3.26,508.76186570164856
30,Germany,Desktop,-,2022-01-31,Europe,26265.440000000002,2191.0,,0,January,0,24.87,3.26,3442.9165420184963
31,Germany,Desktop,-,2022-02-01,Europe,37560.399999999994,1964.0,,0,February,0,24.87,3.26,4923.478246883794
32,Germany,Desktop,-,2022-02-02,Europe,36426.14,1955.0,,0,February,0,24.87,3.26,4774.797603538399
33,Germany,Desktop,-,2022-02-03,Europe,28247.04,1871.0,,0,February,0,24.87,3.26,3702.6678890229186
34,Germany,Desktop,-,2022-02-04,Europe,16256.340000000002,1703.0,,0,February,0,24.87,3.26,2130.907454764777
35,Germany,Desktop,-,2022-02-05,Europe,1492.32,55.0,,1,February,0,24.87,3.26,195.61572979493363
36,Germany,Desktop,-,2022-02-06,Europe,1631.32,76.0,,1,February,0,24.87,3.26,213.83607559308402
37,Germany,Desktop,-,2022-02-07,Europe,8229.810000000001,1667.0,,0,February,0,24.87,3.26,1078.7768636911942
38,Germany,Desktop,-,2022-02-08,Europe,7992.620000000001,1811.0,,0,February,0,24.87,3.26,1047.6856131885806
39,Germany,Desktop,-,2022-02-09,Europe,8775.78,1892.0,,0,February,0,24.87,3.26,1150.343498190591
40,Germany,Desktop,-,2022-02-10,Europe,10592.130000000001,1963.0,,0,February,0,24.87,3.26,1388.4336067551267
41,Germany,Desktop,-,2022-02-11,Europe,9557.49,1725.0,,0,February,0,24.87,3.26,1252.811314837153
42,Germany,Desktop,-,2022-02-12,Europe,2321.02,52.0,,1,February,0,24.87,3.26,304.2430719742661
43,Germany,Desktop,-,2022-02-13,Europe,2441.64,67.0,,1,February,0,24.87,3.26,320.05413751507837
44,Germany,Desktop,-,2022-02-14,Europe,13101.96,1847.0,,0,February,0,24.87,3.26,1717.4262002412543
45,Germany,Desktop,-,2022-02-15,Europe,12413.510000000002,1925.0,,0,February,0,24.87,3.26,1627.1830558906313
46,Germany,Desktop,-,2022-02-16,Europe,12389.640000000001,1734.0,,0,February,0,24.87,3.26,1624.0541375150783
47,Germany,Desktop,-,2022-02-17,Europe,10947.79,1746.0,,0,February,0,24.87,3.26,1435.0540973059913
48,Germany,Desktop,-,2022-02-18,Europe,9664.92,1755.0,,0,February,0,24.87,3.26,1266.8934137515078
49,Germany,Desktop,-,2022-02-19,Europe,2556.640000000001,47.0,,1,February,0,24.87,3.26,335.1285243264978
50,Germany,Desktop,-,2022-02-20,Europe,2688.4599999999996,91.0,,1,February,0,24.87,3.26,352.4077040611177
51,Germany,Desktop,-,2022-02-21,Europe,12635.779999999999,1988.0,,0,February,0,24.87,3.26,1656.3185685564936
52,Germany,Desktop,-,2022-02-22,Europe,12006.52,1845.0,,0,February,0,24.87,3.26,1573.8341455568957
53,Germany,Desktop,-,2022-02-23,Europe,12246.359999999999,1820.0,,0,February,0,24.87,3.26,1605.272762364294
54,Germany,Desktop,-,2022-02-24,Europe,11599.699999999997,1686.0,,0,February,0,24.87,3.26,1520.507519099316
55,Germany,Desktop,-,2022-02-25,Europe,9236.730000000003,1463.0,,0,February,0,24.87,3.26,1210.7655729794935
56,Germany,Desktop,-,2022-02-26,Europe,2451.68,54.0,,1,February,0,24.87,3.26,321.3701970245275
57,Germany,Desktop,-,2022-02-27,Europe,2350.8999999999996,74.0,,1,February,0,24.87,3.26,308.1597909127462
58,Germany,Desktop,-,2022-02-28,Europe,12730.350000000002,1851.0,,0,February,0,24.87,3.26,1668.7149577804585
59,Germany,Desktop,-,2022-03-01,Europe,11774.429999999997,1807.0,,0,March,0,24.87,3.26,1543.411411338962
60,Germany,Desktop,-,2022-03-02,Europe,11801.8,1812.0,,0,March,0,24.87,3.26,1546.9991154000802
61,Germany,Desktop,-,2022-03-03,Europe,15641.439999999999,1932.0,,0,March,0,24.87,3.26,2050.3053638922393
62,Germany,Desktop,-,2022-03-04,Europe,12578.680000000004,1414.0,,0,March,0,24.87,3.26,1648.8338078005631
63,Germany,Desktop,-,2022-03-05,Europe,2801.54,39.0,,1,March,0,24.87,3.26,367.2304141535987
64,Germany,Desktop,-,2022-03-06,Europe,2847.2799999999997,134.0,,1,March,0,24.87,3.26,373.22608765581015
65,Germany,Desktop,-,2022-03-07,Europe,18983.46,1810.0,,0,March,0,24.87,3.26,2488.38277442702
66,Germany,Desktop,-,2022-03-08,Europe,16043.819999999998,1615.0,,0,March,0,24.87,3.26,2103.0499879372733
67,Germany,Desktop,-,2022-03-09,Europe,17320.57,1610.0,,0,March,0,24.87,3.26,2270.4084519501403
68,Germany,Desktop,-,2022-03-10,Europe,18010.100000000002,1697.0,,0,March,0,24.87,3.26,2360.7931644551672
69,Germany,Desktop,-,2022-03-11,Europe,15978.559999999994,1491.0,,0,March,0,24.87,3.26,2094.4956011258537
70,Germany,Desktop,-,2022-03-12,Europe,2444.5599999999995,55.0,,1,March,0,24.87,3.26,320.4368958584639
71,Germany,Desktop,-,2022-03-13,Europe,2950.01,71.0,,1,March,0,24.87,3.26,386.6921029352634
72,Germany,Desktop,-,2022-03-14,Europe,24422.100000000002,1915.0,,0,March,0,24.87,3.26,3201.2885404101326
73,Germany,Desktop,-,2022-03-15,Europe,25869.460000000003,1880.0,,0,March,0,24.87,3.26,3391.0108403699232
74,Germany,Desktop,-,2022-03-16,Europe,20880.519999999997,1871.0,,0,March,0,24.87,3.26,2737.052480900683
75,Germany,Desktop,-,2022-03-17,Europe,19644.680000000004,1924.0,,0,March,0,24.87,3.26,2575.056566143949
76,Germany,Desktop,-,2022-03-18,Europe,15648.769999999997,1597.0,,0,March,0,24.87,3.26,2051.2661921994363
77,Germany,Desktop,-,2022-03-19,Europe,4609.389999999999,50.0,,1,March,0,24.87,3.26,604.2063289103336
78,Germany,Desktop,-,2022-03-20,Europe,4323.36,57.0,,1,March,0,24.87,3.26,566.7130518697224
79,Germany,Desktop,-,2022-03-21,Europe,23612.380000000005,2092.0,,0,March,0,24.87,3.26,3095.149127462807
80,Germany,Desktop,-,2022-03-22,Europe,20297.57,2085.0,,0,March,0,24.87,3.26,2660.6384479292315
81,Germany,Desktop,-,2022-03-23,Europe,21581.63,1866.0,,0,March,0,24.87,3.26,2828.955118616807
82,Germany,Desktop,-,2022-03-24,Europe,22874.92,1985.0,,0,March,0,24.87,3.26,2998.4816726980293
83,Germany,Desktop,-,2022-03-25,Europe,21293.230000000003,1632.0,,0,March,0,24.87,3.26,2791.151178126257
84,Germany,Desktop,-,2022-03-26,Europe,7829.359999999999,45.0,,1,March,0,24.87,3.26,1026.2852271813429
85,Germany,Desktop,-,2022-03-27,Europe,6611.010000000001,57.0,,1,March,0,24.87,3.26,866.5819300361883
86,Germany,Desktop,-,2022-03-28,Europe,30101.569999999992,2024.0,,0,March,0,24.87,3.26,3945.7626940088444
87,Germany,Desktop,-,2022-03-29,Europe,18959.96,2092.0,,0,March,0,24.87,3.26,2485.3023562525127
88,Germany,Desktop,-,2022-03-30,Europe,18014.57,1964.0,,0,March,0,24.87,3.26,2361.3790993164453
89,Germany,Desktop,-,2022-03-31,Europe,12493.269999999999,1929.0,,0,March,0,24.87,3.26,1637.6381262565337
90,Germany,Desktop,-,2022-04-01,Europe,15480.759999999997,1573.0,,0,April,0,24.87,3.26,2029.243168476075
91,Germany,Desktop,-,2022-04-02,Europe,5249.68,65.0,,1,April,0,24.87,3.26,688.1365822275834
92,Germany,Desktop,-,2022-04-03,Europe,5187.9800000000005,88.0,,1,April,0,24.87,3.26,680.0488459991958
93,Germany,Desktop,-,2022-04-04,Europe,23104.8,2020.0,,0,April,0,24.87,3.26,3028.614716525934
94,Germany,Desktop,-,2022-04-05,Europe,23432.21,1983.0,,0,April,0,24.87,3.26,3071.5321511861675
95,Germany,Desktop,-,2022-04-06,Europe,23196.9,1977.0,,0,April,0,24.87,3.26,3040.687334137515
96,Germany,Desktop,-,2022-04-07,Europe,23301.67,1974.0,,0,April,0,24.87,3.26,3054.4207559308397
97,Germany,Desktop,-,2022-04-08,Europe,18667.540000000005,1717.0,,0,April,0,24.87,3.26,2446.9714676316853
98,Germany,Desktop,-,2022-04-09,Europe,4638.139999999999,62.0,,1,April,0,24.87,3.26,607.9749256131884
99,Germany,Desktop,-,2022-04-10,Europe,4328.34,124.0,,1,April,0,24.87,3.26,567.3658383594692
100,Germany,Desktop,-,2022-04-11,Europe,23055.829999999998,2003.0,,0,April,0,24.87,3.26,3022.1956493767584
101,Germany,Desktop,-,2022-04-12,Europe,22394.660000000003,2186.0,,0,April,0,24.87,3.26,2935.5284117410533
102,Germany,Desktop,-,2022-04-13,Europe,19914.85,1997.0,,0,April,0,24.87,3.26,2610.4708886208277
103,Germany,Desktop,-,2022-04-14,Europe,17982.43,1697.0,,0,April,0,24.87,3.26,2357.1661359067148
104,Germany,Desktop,-,2022-04-15,Europe,9516.769999999999,76.0,,0,April,0,24.87,3.26,1247.473671089666
105,Germany,Desktop,-,2022-04-16,Europe,3146.3599999999997,58.0,,1,April,0,24.87,3.26,412.42997989545626
106,Germany,Desktop,-,2022-04-17,Europe,985.5299999999999,27.0,,1,April,0,24.87,3.26,129.18487334137512
107,Germany,Desktop,-,2022-04-18,Europe,6161.14,116.0,,0,April,0,24.87,3.26,807.61223964616
108,Germany,Desktop,-,2022-04-19,Europe,28127.699999999997,1835.0,,0,April,0,24.87,3.26,3687.0246079613985
109,Germany,Desktop,-,2022-04-20,Europe,31199.620000000006,1849.0,,0,April,0,24.87,3.26,4089.696871733012
110,Germany,Desktop,-,2022-04-21,Europe,29869.879999999997,1840.0,,0,April,0,24.87,3.26,3915.392392440691
111,Germany,Desktop,-,2022-04-22,Europe,25322.92,1545.0,,0,April,0,24.87,3.26,3319.3694893445913
112,Germany,Desktop,-,2022-04-23,Europe,5897.939999999999,85.0,,1,April,0,24.87,3.26,773.1115560916764
113,Germany,Desktop,-,2022-04-24,Europe,5210.360000000001,146.0,,1,April,0,24.87,3.26,682.9824527543225
114,Germany,Desktop,-,2022-04-25,Europe,26749.1,1793.0,,0,April,0,24.87,3.26,3506.315480498592
115,Germany,Desktop,-,2022-04-26,Europe,31136.74,1869.0,,0,April,0,24.87,3.26,4081.454459187776
116,Germany,Desktop,-,2022-04-27,Europe,19184.42,1797.0,,0,April,0,24.87,3.26,2514.724937675914
117,Germany,Desktop,-,2022-04-28,Europe,14590.96,1831.0,,0,April,0,24.87,3.26,1912.6067390430235
118,Germany,Desktop,-,2022-04-29,Europe,17107.479999999996,1473.0,,0,April,0,24.87,3.26,2242.476268596702
119,Germany,Desktop,-,2022-04-30,Europe,5093.199999999999,73.0,,1,April,0,24.87,3.26,667.624929634097
120,Germany,Desktop,-,2022-05-01,Europe,5073.48,123.0,,1,May,0,24.87,3.26,665.0399999999998
121,Germany,Desktop,-,2022-05-02,Europe,22831.039999999997,1882.0,,0,May,0,24.87,3.26,2992.7298110172896
122,Germany,Desktop,-,2022-05-03,Europe,25728.380000000005,1841.0,,0,May,0,24.87,3.26,3372.5178447929234
123,Germany,Desktop,-,2022-05-04,Europe,21399.05,1968.0,,0,May,0,24.87,3.26,2805.0222356252507
124,Germany,Desktop,-,2022-05-05,Europe,20439.17,2204.0,,0,May,0,24.87,3.26,2679.1996059509443
125,Germany,Desktop,-,2022-05-06,Europe,15781.07,1649.0,,0,May,0,24.87,3.26,2068.6082911137914
126,Germany,Desktop,-,2022-05-07,Europe,3579.7800000000007,96.0,,1,May,0,24.87,3.26,469.2433775633294
127,Germany,Desktop,-,2022-05-08,Europe,3491.18,141.0,,1,May,0,24.87,3.26,457.629545637314
128,Germany,Desktop,-,2022-05-09,Europe,22926.030000000002,2175.0,,0,May,0,24.87,3.26,3005.181254523522
129,Germany,Desktop,-,2022-05-10,Europe,21084.82,2005.0,,0,May,0,24.87,3.26,2763.832456775231
130,Germany,Desktop,-,2022-05-11,Europe,19704.01,2008.0,,0,May,0,24.87,3.26,2582.833638922396
131,Germany,Desktop,-,2022-05-12,Europe,20456.719999999998,2010.0,,0,May,0,24.87,3.26,2681.5000884599913
132,Germany,Desktop,-,2022-05-13,Europe,17509.409999999996,1620.0,,0,May,0,24.87,3.26,2295.161905910735
133,Germany,Desktop,-,2022-05-14,Europe,5401.16,63.0,,1,May,0,24.87,3.26,707.9928266988338
134,Germany,Desktop,-,2022-05-15,Europe,5031.620000000001,61.0,,1,May,0,24.87,3.26,659.5529232006434
135,Germany,Desktop,-,2022-05-16,Europe,29120.020000000004,2174.0,,0,May,0,24.87,3.26,3817.0995255327707
136,Germany,Desktop,-,2022-05-17,Europe,28384.940000000002,2204.0,,0,May,0,24.87,3.26,3720.7440450341774
137,Germany,Desktop,-,2022-05-18,Europe,29158.89,2145.0,,0,May,0,24.87,3.26,3822.1946682750295
138,Germany,Desktop,-,2022-05-19,Europe,26174.62,2074.0,,0,May,0,24.87,3.26,3431.011708886208
139,Germany,Desktop,-,2022-05-20,Europe,21868.05,1866.0,,0,May,0,24.87,3.26,2866.4995174909527
140,Germany,Desktop,-,2022-05-21,Europe,5360.5,86.0,,1,May,0,24.87,3.26,702.6630478488138
141,Germany,Desktop,-,2022-05-22,Europe,4985.030000000001,177.0,,1,May,0,24.87,3.26,653.4458303176518
142,Germany,Desktop,-,2022-05-23,Europe,26444.27,2264.0,,0,May,0,24.87,3.26,3466.3578689183755
143,Germany,Desktop,-,2022-05-24,Europe,33566.770000000004,2502.0,,0,May,0,24.87,3.26,4399.986739043024
144,Germany,Desktop,-,2022-05-25,Europe,21786.149999999998,2547.0,,0,May,0,24.87,3.26,2855.7639324487327
145,Germany,Desktop,-,2022-05-26,Europe,12313.11,76.0,,0,May,0,24.87,3.26,1614.0224607961397
146,Germany,Desktop,-,2022-05-27,Europe,18214.91,1253.0,,0,May,0,24.87,3.26,2387.6399919581822
147,Germany,Desktop,-,2022-05-28,Europe,4827.63,73.0,,1,May,0,24.87,3.26,632.8135826296743
148,Germany,Desktop,-,2022-05-29,Europe,4715.4800000000005,83.0,,1,May,0,24.87,3.26,618.1127784479291
149,Germany,Desktop,-,2022-05-30,Europe,27417.230000000003,2202.0,,0,May,0,24.87,3.26,3593.8950462404505
150,Germany,Desktop,-,2022-05-31,Europe,18954.399999999998,2174.0,,0,May,0,24.87,3.26,2484.5735424205864
151,Germany,Desktop,-,2022-06-01,Europe,15578.549999999997,2311.0,,0,June,0,24.87,3.26,2042.0616405307594
152,Germany,Desktop,-,2022-06-02,Europe,15604.220000000001,2164.0,,0,June,0,24.87,3.26,2045.4265058303176
153,Germany,Desktop,-,2022-06-03,Europe,14846.929999999998,1990.0,,0,June,0,24.87,3.26,1946.159702452754
154,Germany,Desktop,-,2022-06-04,Europe,4102.879999999999,91.0,,1,June,0,24.87,3.26,537.8121753116203
155,Germany,Desktop,-,2022-06-05,Europe,3524.72,63.0,,1,June,0,24.87,3.26,462.0260233212705
156,Germany,Desktop,-,2022-06-06,Europe,18224.78,170.0,,0,June,0,24.87,3.26,2388.9337675914753
157,Germany,Desktop,-,2022-06-07,Europe,36748.0,2359.0,,0,June,0,24.87,3.26,4816.987535182951
158,Germany,Desktop,-,2022-06-08,Europe,35073.07,2300.0,,0,June,0,24.87,3.26,4597.434989947727
159,Germany,Desktop,-,2022-06-09,Europe,35074.82,2198.0,,0,June,0,24.87,3.26,4597.66438279051
160,Germany,Desktop,-,2022-06-10,Europe,27993.089999999997,2038.0,,0,June,0,24.87,3.26,3669.379710494571
161,Germany,Desktop,-,2022-06-11,Europe,7261.189999999999,118.0,,1,June,0,24.87,3.26,951.8085806192196
162,Germany,Desktop,-,2022-06-12,Europe,6947.020000000001,103.0,,1,June,0,24.87,3.26,910.6266666666667
163,Germany,Desktop,-,2022-06-13,Europe,37416.22,2309.0,,0,June,0,24.87,3.26,4904.578898271009
164,Germany,Desktop,-,2022-06-14,Europe,31898.21,2407.0,,0,June,0,24.87,3.26,4181.2691837555285
165,Germany,Desktop,-,2022-06-15,Europe,19209.939999999995,2176.0,,0,June,0,24.87,3.26,2518.0701407318043
166,Germany,Desktop,-,2022-06-16,Europe,14236.960000000001,605.0,,0,June,0,24.87,3.26,1866.2038439887415
167,Germany,Desktop,-,2022-06-17,Europe,13511.490000000002,1436.0,,0,June,0,24.87,3.26,1771.1080579010857
168,Germany,Desktop,-,2022-06-18,Europe,3322.2799999999997,85.0,,1,June,0,24.87,3.26,435.4898592681945
169,Germany,Desktop,-,2022-06-19,Europe,3338.4599999999996,66.0,,1,June,0,24.87,3.26,437.610759951749
170,Germany,Desktop,-,2022-06-20,Europe,22316.95,2330.0,,0,June,0,24.87,3.26,2925.3420587052674
171,Germany,Desktop,-,2022-06-21,Europe,21606.73,2378.0,,0,June,0,24.87,3.26,2832.24526739043
172,Germany,Desktop,-,2022-06-22,Europe,24857.03,2149.0,,0,June,0,24.87,3.26,3258.2998713309203
173,Germany,Desktop,-,2022-06-23,Europe,30257.04,2164.0,,0,June,0,24.87,3.26,3966.1419541616406
174,Germany,Desktop,-,2022-06-24,Europe,26314.0,1770.0,,0,June,0,24.87,3.26,3449.2818657016483
175,Germany,Desktop,-,2022-06-25,Europe,8098.76,30.0,,1,June,0,24.87,3.26,1061.5986168073985
176,Germany,Desktop,-,2022-06-26,Europe,5605.959999999999,55.0,,1,June,0,24.87,3.26,734.838343385605
177,Germany,Desktop,-,2022-06-27,Europe,24221.210000000006,2459.0,,0,June,0,24.87,3.26,3174.95555287495
178,Germany,Desktop,-,2022-06-28,Europe,14660.41,2325.0,,0,June,0,24.87,3.26,1921.7103578608762
179,Germany,Desktop,-,2022-06-29,Europe,21649.519999999997,1912.0,,0,June,0,24.87,3.26,2837.8542501005218
180,Germany,Desktop,-,2022-06-30,Europe,21578.609999999997,1886.0,,0,June,0,24.87,3.26,2828.559252110976
181,Germany,Desktop,-,2022-07-01,Europe,24372.46,1568.0,,0,July,0,24.87,3.26,3194.781648572577
182,Germany,Desktop,-,2022-07-02,Europe,5223.860000000001,72.0,,1,July,0,24.87,3.26,684.7520546843588
183,Germany,Desktop,-,2022-07-03,Europe,4765.440000000001,79.0,,1,July,0,24.87,3.26,624.6616164053077
184,Germany,Desktop,-,2022-07-04,Europe,32554.010000000002,2448.0,,0,July,0,24.87,3.26,4267.232513067953
185,Germany,Desktop,-,2022-07-05,Europe,28473.6,2232.0,,0,July,0,24.87,3.26,3732.365741857659
186,Germany,Desktop,-,2022-07-06,Europe,27935.85,2161.0,,0,July,0,24.87,3.26,3661.8765983112175
187,Germany,Desktop,-,2022-07-07,Europe,22632.04,2315.0,,0,July,0,24.87,3.26,2966.644567752312
188,Germany,Desktop,-,2022-07-08,Europe,7169.41,1885.0,,0,July,0,24.87,3.26,939.7779091274626
189,Germany,Desktop,-,2022-07-09,Europe,1341.46,58.0,,1,July,0,24.87,3.26,175.84075593084037
190,Germany,Desktop,-,2022-07-10,Europe,2817.1000000000004,60.0,,1,July,0,24.87,3.26,369.270044229996
191,Germany,Desktop,-,2022-07-11,Europe,16789.119999999995,2083.0,,0,July,0,24.87,3.26,2200.745122637715
192,Germany,Desktop,-,2022-07-12,Europe,17630.819999999996,2138.0,,0,July,0,24.87,3.26,2311.0765259348605
193,Germany,Desktop,-,2022-07-13,Europe,19202.14,2217.0,,0,July,0,24.87,3.26,2517.047704061117
194,Germany,Desktop,-,2022-07-14,Europe,18231.270000000004,2079.0,,0,July,0,24.87,3.26,2389.784487334138
195,Germany,Desktop,-,2022-07-15,Europe,17575.739999999998,1870.0,,0,July,0,24.87,3.26,2303.856550060313
196,Germany,Desktop,-,2022-07-16,Europe,3884.08,71.0,,1,July,0,24.87,3.26,509.1315158825894
197,Germany,Desktop,-,2022-07-17,Europe,3433.2800000000007,87.0,,1,July,0,24.87,3.26,450.03991958182553
198,Germany,Desktop,-,2022-07-18,Europe,25042.200000000004,1976.0,,0,July,0,24.87,3.26,3282.5722557297954
199,Germany,Desktop,-,2022-07-19,Europe,22590.800000000007,1920.0,,0,July,0,24.87,3.26,2961.2387615601133
200,Germany,Desktop,-,2022-07-20,Europe,22818.29,2081.0,,0,July,0,24.87,3.26,2991.058520305589
201,Germany,Desktop,-,2022-07-21,Europe,22586.530000000002,1936.0,,0,July,0,24.87,3.26,2960.679043023724
202,Germany,Desktop,-,2022-07-22,Europe,18320.91,1729.0,,0,July,0,24.87,3.26,2401.5346441495776
203,Germany,Desktop,-,2022-07-23,Europe,3951.58,66.0,,1,July,0,24.87,3.26,517.9795255327704
204,Germany,Desktop,-,2022-07-24,Europe,3695.3400000000006,89.0,,1,July,0,24.87,3.26,484.3911700844391
205,Germany,Desktop,-,2022-07-25,Europe,25783.53,1857.0,,0,July,0,24.87,3.26,3379.746996381182
206,Germany,Desktop,-,2022-07-26,Europe,24269.54,2030.0,,0,July,0,24.87,3.26,3181.2907277844793
207,Germany,Desktop,-,2022-07-27,Europe,21807.64,2117.0,,0,July,0,24.87,3.26,2858.580876558102
208,Germany,Desktop,-,2022-07-28,Europe,21584.870000000003,2194.0,,0,July,0,24.87,3.26,2829.379823080016
209,Germany,Desktop,-,2022-07-29,Europe,16916.770000000004,1776.0,,0,July,0,24.87,3.26,2217.477691998392
210,Germany,Desktop,-,2022-07-30,Europe,3853.2,121.0,,1,July,0,24.87,3.26,505.0837153196622
211,Germany,Desktop,-,2022-07-31,Europe,3217.28,48.0,,1,July,0,24.87,3.26,421.72628870124646
212,Germany,Desktop,-,2022-08-01,Europe,22284.570000000003,1869.0,,0,August,0,24.87,3.26,2921.0976357056693
213,Germany,Desktop,-,2022-08-02,Europe,21320.469999999998,2087.0,,0,August,0,24.87,3.26,2794.7218415761954
214,Germany,Desktop,-,2022-08-03,Europe,19360.989999999998,2008.0,,0,August,0,24.87,3.26,2537.870020104543
215,Germany,Desktop,-,2022-08-04,Europe,20250.869999999995,1996.0,,0,August,0,24.87,3.26,2654.51693606755
216,Germany,Desktop,-,2022-08-05,Europe,18177.049999999996,1831.0,,0,August,0,24.87,3.26,2382.6772416566137
217,Germany,Desktop,-,2022-08-06,Europe,4124.64,134.0,,1,August,0,24.87,3.26,540.6645114595898
218,Germany,Desktop,-,2022-08-07,Europe,3934.8599999999997,110.0,,1,August,0,24.87,3.26,515.7878407720143
219,Germany,Desktop,-,2022-08-08,Europe,23474.989999999998,1936.0,,0,August,0,24.87,3.26,3077.1398230800155
220,Germany,Desktop,-,2022-08-09,Europe,24646.700000000004,1951.0,,0,August,0,24.87,3.26,3230.7294732609575
221,Germany,Desktop,-,2022-08-10,Europe,28836.830000000005,1975.0,,0,August,0,24.87,3.26,3779.9785203055894
222,Germany,Desktop,-,2022-08-11,Europe,29243.579999999998,1896.0,,0,August,0,24.87,3.26,3833.2959710494565
223,Germany,Desktop,-,2022-08-12,Europe,21789.579999999994,1638.0,,0,August,0,24.87,3.26,2856.2135424205862
224,Germany,Desktop,-,2022-08-13,Europe,5533.54,65.0,,1,August,0,24.87,3.26,725.3454121431442
225,Germany,Desktop,-,2022-08-14,Europe,4812.88,125.0,,1,August,0,24.87,3.26,630.8801286690791
226,Germany,Desktop,-,2022-08-15,Europe,23813.799999999996,1568.0,,0,August,0,24.87,3.26,3121.5515882589457
227,Germany,Desktop,-,2022-08-16,Europe,27845.419999999995,1718.0,,0,August,0,24.87,3.26,3650.022887012464
228,Germany,Desktop,-,2022-08-17,Europe,28017.89,1876.0,,0,August,0,24.87,3.26,3672.6305347808598
229,Germany,Desktop,-,2022-08-18,Europe,28092.4,1913.0,,0,August,0,24.87,3.26,3682.397426618416
230,Germany,Desktop,-,2022-08-19,Europe,21243.699999999997,1760.0,,0,August,0,24.87,3.26,2784.65870526739
231,Germany,Desktop,-,2022-08-20,Europe,5621.040000000001,116.0,,1,August,0,24.87,3.26,736.8150542822679
232,Germany,Desktop,-,2022-08-21,Europe,4860.94,155.0,,1,August,0,24.87,3.26,637.1799115400079
233,Germany,Desktop,-,2022-08-22,Europe,28485.059999999998,1883.0,,0,August,0,24.87,3.26,3733.867937273823
234,Germany,Desktop,-,2022-08-23,Europe,26461.06,1973.0,,0,August,0,24.87,3.26,3468.5587293928425
