,market,account_type,funnel,ds,region,X,y,weekday_or_weekend,Month of Ds,floor,AOV,ROAS,cap
30,UK,Desktop,-,2022-01-31,Europe,27004.590000000004,1649.0,0,January,0,23.28,1.98,2296.7821391752577
31,UK,Desktop,-,2022-02-01,Europe,29717.97,1481.0,0,February,0,23.28,1.98,2527.559304123711
32,UK,Desktop,-,2022-02-02,Europe,28253.450000000004,1466.0,0,February,0,23.28,1.98,2402.999613402062
33,UK,Desktop,-,2022-02-03,Europe,24187.72,1456.0,0,February,0,23.28,1.98,2057.2029896907216
34,UK,Desktop,-,2022-02-04,Europe,15899.820000000002,1125.0,0,February,0,23.28,1.98,1352.3042783505155
35,UK,Desktop,-,2022-02-05,Europe,1861.98,135.0,1,February,0,23.28,1.98,158.36427835051546
36,UK,Desktop,-,2022-02-06,Europe,1779.3299999999995,262.0,1,February,0,23.28,1.98,151.33476804123706
37,UK,Desktop,-,2022-02-07,Europe,9049.66,1205.0,0,February,0,23.28,1.98,769.6875773195875
38,UK,Desktop,-,2022-02-08,Europe,8255.77,1295.0,0,February,0,23.28,1.98,702.1660051546392
39,UK,Desktop,-,2022-02-09,Europe,9079.06,1267.0,0,February,0,23.28,1.98,772.188092783505
40,UK,Desktop,-,2022-02-10,Europe,11404.07,1424.0,0,February,0,23.28,1.98,969.9337886597938
41,UK,Desktop,-,2022-02-11,Europe,10203.73,1074.0,0,February,0,23.28,1.98,867.8430154639175
42,UK,Desktop,-,2022-02-12,Europe,2598.44,212.0,1,February,0,23.28,1.98,221.00134020618557
43,UK,Desktop,-,2022-02-13,Europe,2593.9300000000007,288.0,1,February,0,23.28,1.98,220.61775773195882
44,UK,Desktop,-,2022-02-14,Europe,13309.96,1524.0,0,February,0,23.28,1.98,1132.032680412371
45,UK,Desktop,-,2022-02-15,Europe,12809.679999999997,1318.0,0,February,0,23.28,1.98,1089.4830927835048
46,UK,Desktop,-,2022-02-16,Europe,12238.44,1317.0,0,February,0,23.28,1.98,1040.8982474226802
47,UK,Desktop,-,2022-02-17,Europe,11260.490000000002,1311.0,0,February,0,23.28,1.98,957.722087628866
48,UK,Desktop,-,2022-02-18,Europe,9412.199999999997,952.0,0,February,0,23.28,1.98,800.5221649484533
49,UK,Desktop,-,2022-02-19,Europe,2791.46,165.0,1,February,0,23.28,1.98,237.41798969072164
50,UK,Desktop,-,2022-02-20,Europe,2829.2000000000003,324.0,1,February,0,23.28,1.98,240.6278350515464
51,UK,Desktop,-,2022-02-21,Europe,13081.43,1436.0,0,February,0,23.28,1.98,1112.5958505154638
52,UK,Desktop,-,2022-02-22,Europe,12483.869999999997,1445.0,0,February,0,23.28,1.98,1061.772448453608
53,UK,Desktop,-,2022-02-23,Europe,12721.300000000001,1474.0,0,February,0,23.28,1.98,1081.966237113402
54,UK,Desktop,-,2022-02-24,Europe,11502.78,1325.0,0,February,0,23.28,1.98,978.3292268041238
55,UK,Desktop,-,2022-02-25,Europe,9569.43,1106.0,0,February,0,23.28,1.98,813.894819587629
56,UK,Desktop,-,2022-02-26,Europe,2781.0400000000004,137.0,1,February,0,23.28,1.98,236.53175257731962
57,UK,Desktop,-,2022-02-27,Europe,2432.4799999999996,291.0,1,February,0,23.28,1.98,206.88618556701027
58,UK,Desktop,-,2022-02-28,Europe,13254.530000000002,1428.0,0,February,0,23.28,1.98,1127.3182731958764
59,UK,Desktop,-,2022-03-01,Europe,12182.09,1394.0,0,March,0,23.28,1.98,1036.105592783505
60,UK,Desktop,-,2022-03-02,Europe,12340.740000000002,1360.0,0,March,0,23.28,1.98,1049.5990206185568
61,UK,Desktop,-,2022-03-03,Europe,13850.929999999998,1351.0,0,March,0,23.28,1.98,1178.0430154639173
62,UK,Desktop,-,2022-03-04,Europe,13456.44,1094.0,0,March,0,23.28,1.98,1144.491030927835
63,UK,Desktop,-,2022-03-05,Europe,2780.82,146.0,1,March,0,23.28,1.98,236.5130412371134
64,UK,Desktop,-,2022-03-06,Europe,2612.88,274.0,1,March,0,23.28,1.98,222.22948453608248
65,UK,Desktop,-,2022-03-07,Europe,16410.59,1454.0,0,March,0,23.28,1.98,1395.7460567010307
66,UK,Desktop,-,2022-03-08,Europe,16714.429999999997,1523.0,0,March,0,23.28,1.98,1421.5881185567007
67,UK,Desktop,-,2022-03-09,Europe,18282.929999999997,1438.0,0,March,0,23.28,1.98,1554.9914690721646
68,UK,Desktop,-,2022-03-10,Europe,18949.57,1377.0,0,March,0,23.28,1.98,1611.6902319587628
69,UK,Desktop,-,2022-03-11,Europe,13520.890000000001,1190.0,0,March,0,23.28,1.98,1149.9726030927836
70,UK,Desktop,-,2022-03-12,Europe,2817.9599999999996,147.0,1,March,0,23.28,1.98,239.67185567010304
71,UK,Desktop,-,2022-03-13,Europe,2599.6,270.0,1,March,0,23.28,1.98,221.09999999999997
72,UK,Desktop,-,2022-03-14,Europe,21539.480000000003,1496.0,0,March,0,23.28,1.98,1831.9660824742268
73,UK,Desktop,-,2022-03-15,Europe,23977.760000000002,1343.0,0,March,0,23.28,1.98,2039.3455670103092
74,UK,Desktop,-,2022-03-16,Europe,20720.649999999994,1410.0,0,March,0,23.28,1.98,1762.3233247422675
75,UK,Desktop,-,2022-03-17,Europe,20321.510000000002,1493.0,0,March,0,23.28,1.98,1728.375850515464
76,UK,Desktop,-,2022-03-18,Europe,15995.169999999998,980.0,0,March,0,23.28,1.98,1360.413943298969
77,UK,Desktop,-,2022-03-19,Europe,4942.28,123.0,1,March,0,23.28,1.98,420.3485567010309
78,UK,Desktop,-,2022-03-20,Europe,4544.299999999999,263.0,1,March,0,23.28,1.98,386.49974226804113
79,UK,Desktop,-,2022-03-21,Europe,24447.050000000003,1748.0,0,March,0,23.28,1.98,2079.259407216495
80,UK,Desktop,-,2022-03-22,Europe,21098.829999999994,1490.0,0,March,0,23.28,1.98,1794.4881185567003
81,UK,Desktop,-,2022-03-23,Europe,22656.340000000004,1464.0,0,March,0,23.28,1.98,1926.95675257732
82,UK,Desktop,-,2022-03-24,Europe,23852.600000000002,1355.0,0,March,0,23.28,1.98,2028.7005154639176
83,UK,Desktop,-,2022-03-25,Europe,22275.100000000006,1104.0,0,March,0,23.28,1.98,1894.5317010309282
84,UK,Desktop,-,2022-03-26,Europe,8347.94,133.0,1,March,0,23.28,1.98,710.005206185567
85,UK,Desktop,-,2022-03-27,Europe,6755.789999999999,249.0,1,March,0,23.28,1.98,574.590386597938
86,UK,Desktop,-,2022-03-28,Europe,30952.519999999997,1591.0,0,March,0,23.28,1.98,2632.559690721649
87,UK,Desktop,-,2022-03-29,Europe,20043.430000000004,1438.0,0,March,0,23.28,1.98,1704.7247164948456
88,UK,Desktop,-,2022-03-30,Europe,18876.329999999998,1187.0,0,March,0,23.28,1.98,1605.4610567010309
89,UK,Desktop,-,2022-03-31,Europe,12516.65,1193.0,0,March,0,23.28,1.98,1064.56043814433
90,UK,Desktop,-,2022-04-01,Europe,16381.41,937.0,0,April,0,23.28,1.98,1393.2642525773194
91,UK,Desktop,-,2022-04-02,Europe,5840.7699999999995,155.0,1,April,0,23.28,1.98,496.7665206185567
92,UK,Desktop,-,2022-04-03,Europe,5411.660000000001,349.0,1,April,0,23.28,1.98,460.27005154639176
93,UK,Desktop,-,2022-04-04,Europe,23813.629999999997,1418.0,0,April,0,23.28,1.98,2025.3860567010304
94,UK,Desktop,-,2022-04-05,Europe,24586.089999999997,1467.0,0,April,0,23.28,1.98,2091.0849742268038
95,UK,Desktop,-,2022-04-06,Europe,23652.840000000007,1303.0,0,April,0,23.28,1.98,2011.7106185567015
96,UK,Desktop,-,2022-04-07,Europe,24322.129999999997,1014.0,0,April,0,23.28,1.98,2068.634768041237
97,UK,Desktop,-,2022-04-08,Europe,19865.979999999996,1060.0,0,April,0,23.28,1.98,1689.6323195876282
98,UK,Desktop,-,2022-04-09,Europe,5393.5,121.0,1,April,0,23.28,1.98,458.7255154639175
99,UK,Desktop,-,2022-04-10,Europe,4639.74,216.0,1,April,0,23.28,1.98,394.6170618556701
100,UK,Desktop,-,2022-04-11,Europe,24389.05,1310.0,0,April,0,23.28,1.98,2074.3264175257727
101,UK,Desktop,-,2022-04-12,Europe,22405.059999999998,1159.0,0,April,0,23.28,1.98,1905.5849999999998
102,UK,Desktop,-,2022-04-13,Europe,21042.279999999995,1099.0,0,April,0,23.28,1.98,1789.6784536082469
103,UK,Desktop,-,2022-04-14,Europe,18975.18,863.0,0,April,0,23.28,1.98,1613.8684020618555
104,UK,Desktop,-,2022-04-15,Europe,8546.48,175.0,0,April,0,23.28,1.98,726.8913402061855
105,UK,Desktop,-,2022-04-16,Europe,3650.4,106.0,1,April,0,23.28,1.98,310.4721649484536
106,UK,Desktop,-,2022-04-17,Europe,2254.9199999999996,39.0,1,April,0,23.28,1.98,191.78443298969069
107,UK,Desktop,-,2022-04-18,Europe,7133.230000000001,388.0,0,April,0,23.28,1.98,606.6922422680414
108,UK,Desktop,-,2022-04-19,Europe,25828.72,1287.0,0,April,0,23.28,1.98,2196.7725773195875
109,UK,Desktop,-,2022-04-20,Europe,28845.24,1161.0,0,April,0,23.28,1.98,2453.332268041237
110,UK,Desktop,-,2022-04-21,Europe,27672.790000000005,1101.0,0,April,0,23.28,1.98,2353.613582474227
111,UK,Desktop,-,2022-04-22,Europe,23153.879999999997,782.0,0,April,0,23.28,1.98,1969.273298969072
112,UK,Desktop,-,2022-04-23,Europe,5821.74,169.0,1,April,0,23.28,1.98,495.14798969072154
113,UK,Desktop,-,2022-04-24,Europe,5490.9400000000005,209.0,1,April,0,23.28,1.98,467.0129381443299
114,UK,Desktop,-,2022-04-25,Europe,27676.600000000002,1166.0,0,April,0,23.28,1.98,2353.9376288659796
115,UK,Desktop,-,2022-04-26,Europe,28901.440000000002,1061.0,0,April,0,23.28,1.98,2458.1121649484535
116,UK,Desktop,-,2022-04-27,Europe,20187.069999999996,1028.0,0,April,0,23.28,1.98,1716.9415206185563
117,UK,Desktop,-,2022-04-28,Europe,15874.320000000002,941.0,0,April,0,23.28,1.98,1350.1354639175258
118,UK,Desktop,-,2022-04-29,Europe,18164.87,662.0,0,April,0,23.28,1.98,1544.9502835051544
119,UK,Desktop,-,2022-04-30,Europe,5510.939999999999,71.0,1,April,0,23.28,1.98,468.7139690721648
120,UK,Desktop,-,2022-05-01,Europe,5401.41,110.0,1,May,0,23.28,1.98,459.39827319587624
121,UK,Desktop,-,2022-05-02,Europe,22984.96,326.0,0,May,0,23.28,1.98,1954.906391752577
122,UK,Desktop,-,2022-05-03,Europe,26389.77,1319.0,0,May,0,23.28,1.98,2244.49074742268
123,UK,Desktop,-,2022-05-04,Europe,22267.100000000002,1341.0,0,May,0,23.28,1.98,1893.8512886597941
124,UK,Desktop,-,2022-05-05,Europe,21476.329999999998,1237.0,0,May,0,23.28,1.98,1826.5950773195875
125,UK,Desktop,-,2022-05-06,Europe,16776.33,824.0,0,May,0,23.28,1.98,1426.8528092783506
126,UK,Desktop,-,2022-05-07,Europe,3929.1600000000003,99.0,1,May,0,23.28,1.98,334.1811340206186
127,UK,Desktop,-,2022-05-08,Europe,3680.2,177.0,1,May,0,23.28,1.98,313.0067010309278
128,UK,Desktop,-,2022-05-09,Europe,24096.479999999996,1299.0,0,May,0,23.28,1.98,2049.4428865979376
129,UK,Desktop,-,2022-05-10,Europe,22178.379999999997,1224.0,0,May,0,23.28,1.98,1886.3055154639171
130,UK,Desktop,-,2022-05-11,Europe,20918.87,1023.0,0,May,0,23.28,1.98,1779.1822422680411
131,UK,Desktop,-,2022-05-12,Europe,20557.04,1106.0,0,May,0,23.28,1.98,1748.4080412371134
132,UK,Desktop,-,2022-05-13,Europe,18493.989999999998,798.0,0,May,0,23.28,1.98,1572.942448453608
133,UK,Desktop,-,2022-05-14,Europe,5899.0999999999985,119.0,1,May,0,23.28,1.98,501.72757731958745
134,UK,Desktop,-,2022-05-15,Europe,5390.120000000002,172.0,1,May,0,23.28,1.98,458.4380412371135
135,UK,Desktop,-,2022-05-16,Europe,29279.100000000002,1240.0,0,May,0,23.28,1.98,2490.232731958763
136,UK,Desktop,-,2022-05-17,Europe,28245.409999999996,1118.0,0,May,0,23.28,1.98,2402.3157989690717
137,UK,Desktop,-,2022-05-18,Europe,29880.75,1021.0,0,May,0,23.28,1.98,2541.403994845361
138,UK,Desktop,-,2022-05-19,Europe,26790.53,891.0,0,May,0,23.28,1.98,2278.576005154639
139,UK,Desktop,-,2022-05-20,Europe,22657.190000000002,673.0,0,May,0,23.28,1.98,1927.0290463917527
140,UK,Desktop,-,2022-05-21,Europe,6019.4,76.0,1,May,0,23.28,1.98,511.9592783505154
141,UK,Desktop,-,2022-05-22,Europe,5320.28,113.0,1,May,0,23.28,1.98,452.49804123711334
142,UK,Desktop,-,2022-05-23,Europe,27220.280000000006,975.0,0,May,0,23.28,1.98,2315.1269072164955
143,UK,Desktop,-,2022-05-24,Europe,34577.29,1031.0,0,May,0,23.28,1.98,2940.851984536082
144,UK,Desktop,-,2022-05-25,Europe,22860.419999999995,1067.0,0,May,0,23.28,1.98,1944.3140721649477
145,UK,Desktop,-,2022-05-26,Europe,13159.43,1028.0,0,May,0,23.28,1.98,1119.2298711340206
146,UK,Desktop,-,2022-05-27,Europe,19306.339999999993,716.0,0,May,0,23.28,1.98,1642.034072164948
147,UK,Desktop,-,2022-05-28,Europe,5489.5,103.0,1,May,0,23.28,1.98,466.8904639175257
148,UK,Desktop,-,2022-05-29,Europe,5166.900000000001,183.0,1,May,0,23.28,1.98,439.4528350515464
149,UK,Desktop,-,2022-05-30,Europe,28240.199999999997,1193.0,0,May,0,23.28,1.98,2401.8726804123708
150,UK,Desktop,-,2022-05-31,Europe,20243.79,1132.0,0,May,0,23.28,1.98,1721.7656443298968
151,UK,Desktop,-,2022-06-01,Europe,16528.84,833.0,0,June,0,23.28,1.98,1405.8034020618556
152,UK,Desktop,-,2022-06-02,Europe,16155.579999999998,180.0,0,June,0,23.28,1.98,1374.0570618556699
153,UK,Desktop,-,2022-06-03,Europe,15575.02,179.0,0,June,0,23.28,1.98,1324.6795360824742
154,UK,Desktop,-,2022-06-04,Europe,4716.299999999999,93.0,1,June,0,23.28,1.98,401.12860824742256
155,UK,Desktop,-,2022-06-05,Europe,3785.04,259.0,1,June,0,23.28,1.98,321.92350515463914
156,UK,Desktop,-,2022-06-06,Europe,19329.489999999998,1352.0,0,June,0,23.28,1.98,1644.003015463917
157,UK,Desktop,-,2022-06-07,Europe,37536.75000000001,1150.0,0,June,0,23.28,1.98,3192.558634020619
158,UK,Desktop,-,2022-06-08,Europe,36183.14,1013.0,0,June,0,23.28,1.98,3077.4320103092778
159,UK,Desktop,-,2022-06-09,Europe,36058.45999999999,995.0,0,June,0,23.28,1.98,3066.8277835051535
160,UK,Desktop,-,2022-06-10,Europe,28817.349999999995,717.0,0,June,0,23.28,1.98,2450.9601804123704
161,UK,Desktop,-,2022-06-11,Europe,8096.400000000001,147.0,1,June,0,23.28,1.98,688.6113402061856
162,UK,Desktop,-,2022-06-12,Europe,7337.66,172.0,1,June,0,23.28,1.98,624.0793298969071
163,UK,Desktop,-,2022-06-13,Europe,37433.66,1146.0,0,June,0,23.28,1.98,3183.790670103093
164,UK,Desktop,-,2022-06-14,Europe,32996.92,989.0,0,June,0,23.28,1.98,2806.4390721649484
165,UK,Desktop,-,2022-06-15,Europe,20170.560000000005,810.0,0,June,0,23.28,1.98,1715.537319587629
166,UK,Desktop,-,2022-06-16,Europe,15178.560000000001,905.0,0,June,0,23.28,1.98,1290.96
167,UK,Desktop,-,2022-06-17,Europe,14450.22,598.0,0,June,0,23.28,1.98,1229.0135567010307
168,UK,Desktop,-,2022-06-18,Europe,3988.14,109.0,1,June,0,23.28,1.98,339.1974742268041
169,UK,Desktop,-,2022-06-19,Europe,3775.34,151.0,1,June,0,23.28,1.98,321.09850515463916
170,UK,Desktop,-,2022-06-20,Europe,23034.059999999998,1098.0,0,June,0,23.28,1.98,1959.082422680412
171,UK,Desktop,-,2022-06-21,Europe,22482.16,959.0,0,June,0,23.28,1.98,1912.142474226804
172,UK,Desktop,-,2022-06-22,Europe,25965.1,982.0,0,June,0,23.28,1.98,2208.3719072164945
173,UK,Desktop,-,2022-06-23,Europe,31774.660000000003,1009.0,0,June,0,23.28,1.98,2702.483969072165
174,UK,Desktop,-,2022-06-24,Europe,27816.48,779.0,0,June,0,23.28,1.98,2365.8346391752575
175,UK,Desktop,-,2022-06-25,Europe,8969.56,158.0,1,June,0,23.28,1.98,762.8749484536081
176,UK,Desktop,-,2022-06-26,Europe,6054.659999999999,179.0,1,June,0,23.28,1.98,514.9581958762885
177,UK,Desktop,-,2022-06-27,Europe,25809.340000000007,1112.0,0,June,0,23.28,1.98,2195.124278350516
178,UK,Desktop,-,2022-06-28,Europe,16173.859999999997,849.0,0,June,0,23.28,1.98,1375.611804123711
179,UK,Desktop,-,2022-06-29,Europe,22283.06,963.0,0,June,0,23.28,1.98,1895.208711340206
180,UK,Desktop,-,2022-06-30,Europe,21796.489999999998,1089.0,0,June,0,23.28,1.98,1853.8251804123709
181,UK,Desktop,-,2022-07-01,Europe,25351.6,792.0,0,July,0,23.28,1.98,2156.1927835051542
182,UK,Desktop,-,2022-07-02,Europe,5813.920000000001,140.0,1,July,0,23.28,1.98,494.48288659793826
183,UK,Desktop,-,2022-07-03,Europe,5045.219999999999,212.0,1,July,0,23.28,1.98,429.1037628865979
184,UK,Desktop,-,2022-07-04,Europe,33431.79,1284.0,0,July,0,23.28,1.98,2843.4254381443297
185,UK,Desktop,-,2022-07-05,Europe,29399.829999999998,1045.0,0,July,0,23.28,1.98,2500.5010051546387
186,UK,Desktop,-,2022-07-06,Europe,28918.170000000002,1011.0,0,July,0,23.28,1.98,2459.535077319588
187,UK,Desktop,-,2022-07-07,Europe,23516.08,993.0,0,July,0,23.28,1.98,2000.078969072165
188,UK,Desktop,-,2022-07-08,Europe,8206.999999999998,601.0,0,July,0,23.28,1.98,698.0180412371133
189,UK,Desktop,-,2022-07-09,Europe,1775.34,65.0,1,July,0,23.28,1.98,150.995412371134
190,UK,Desktop,-,2022-07-10,Europe,3142.5799999999995,123.0,1,July,0,23.28,1.98,267.28128865979374
191,UK,Desktop,-,2022-07-11,Europe,17665.14,1108.0,0,July,0,23.28,1.98,1502.4474742268042
192,UK,Desktop,-,2022-07-12,Europe,18471.390000000003,950.0,0,July,0,23.28,1.98,1571.020283505155
193,UK,Desktop,-,2022-07-13,Europe,20105.58,999.0,0,July,0,23.28,1.98,1710.0106701030927
194,UK,Desktop,-,2022-07-14,Europe,19235.66,926.0,0,July,0,23.28,1.98,1636.0226288659794
195,UK,Desktop,-,2022-07-15,Europe,18490.4,700.0,0,July,0,23.28,1.98,1572.637113402062
196,UK,Desktop,-,2022-07-16,Europe,4503.84,105.0,1,July,0,23.28,1.98,383.0585567010309
197,UK,Desktop,-,2022-07-17,Europe,3752.4300000000003,139.0,1,July,0,23.28,1.98,319.14997422680415
198,UK,Desktop,-,2022-07-18,Europe,26080.399999999998,1100.0,0,July,0,23.28,1.98,2218.1783505154635
199,UK,Desktop,-,2022-07-19,Europe,23514.170000000002,941.0,0,July,0,23.28,1.98,1999.9165206185567
200,UK,Desktop,-,2022-07-20,Europe,23920.890000000003,932.0,0,July,0,23.28,1.98,2034.5086855670104
201,UK,Desktop,-,2022-07-21,Europe,23617.680000000004,871.0,0,July,0,23.28,1.98,2008.7202061855671
202,UK,Desktop,-,2022-07-22,Europe,19221.24,657.0,0,July,0,23.28,1.98,1634.7961855670103
203,UK,Desktop,-,2022-07-23,Europe,4449.5199999999995,115.0,1,July,0,23.28,1.98,378.43855670103085
204,UK,Desktop,-,2022-07-24,Europe,3974.2000000000003,133.0,1,July,0,23.28,1.98,338.0118556701031
205,UK,Desktop,-,2022-07-25,Europe,26839.840000000004,931.0,0,July,0,23.28,1.98,2282.7698969072167
206,UK,Desktop,-,2022-07-26,Europe,25296.630000000005,895.0,0,July,0,23.28,1.98,2151.5175000000004
207,UK,Desktop,-,2022-07-27,Europe,22743.36,909.0,0,July,0,23.28,1.98,1934.3579381443299
208,UK,Desktop,-,2022-07-28,Europe,22624.639999999996,866.0,0,July,0,23.28,1.98,1924.2606185567006
209,UK,Desktop,-,2022-07-29,Europe,18078.510000000006,745.0,0,July,0,23.28,1.98,1537.6052319587632
210,UK,Desktop,-,2022-07-30,Europe,4512.86,90.0,1,July,0,23.28,1.98,383.8257216494845
211,UK,Desktop,-,2022-07-31,Europe,3409.2800000000007,136.0,1,July,0,23.28,1.98,289.9645360824743
212,UK,Desktop,-,2022-08-01,Europe,23338.15,1036.0,0,August,0,23.28,1.98,1984.9457474226804
213,UK,Desktop,-,2022-08-02,Europe,22284.869999999995,948.0,0,August,0,23.28,1.98,1895.362654639175
214,UK,Desktop,-,2022-08-03,Europe,20741.54,831.0,0,August,0,23.28,1.98,1764.1000515463916
215,UK,Desktop,-,2022-08-04,Europe,21618.75,912.0,0,August,0,23.28,1.98,1838.708118556701
216,UK,Desktop,-,2022-08-05,Europe,19452.170000000002,723.0,0,August,0,23.28,1.98,1654.4371391752577
217,UK,Desktop,-,2022-08-06,Europe,4895.799999999999,150.0,1,August,0,23.28,1.98,416.3953608247422
218,UK,Desktop,-,2022-08-07,Europe,4465.06,127.0,1,August,0,23.28,1.98,379.7602577319588
219,UK,Desktop,-,2022-08-08,Europe,24878.870000000003,1180.0,0,August,0,23.28,1.98,2115.9863659793814
220,UK,Desktop,-,2022-08-09,Europe,26185.75,1072.0,0,August,0,23.28,1.98,2227.138530927835
221,UK,Desktop,-,2022-08-10,Europe,29975.699999999997,933.0,0,August,0,23.28,1.98,2549.479639175257
222,UK,Desktop,-,2022-08-11,Europe,30284.689999999995,978.0,0,August,0,23.28,1.98,2575.7597164948447
223,UK,Desktop,-,2022-08-12,Europe,22865.66,726.0,0,August,0,23.28,1.98,1944.7597422680412
224,UK,Desktop,-,2022-08-13,Europe,6421.32,119.0,1,August,0,23.28,1.98,546.1431958762886
225,UK,Desktop,-,2022-08-14,Europe,5179.5199999999995,234.0,1,August,0,23.28,1.98,440.5261855670102
226,UK,Desktop,-,2022-08-15,Europe,24365.060000000005,1126.0,0,August,0,23.28,1.98,2072.2860309278353
227,UK,Desktop,-,2022-08-16,Europe,28901.82,1001.0,0,August,0,23.28,1.98,2458.1444845360825
228,UK,Desktop,-,2022-08-17,Europe,28874.560000000005,906.0,0,August,0,23.28,1.98,2455.8259793814436
229,UK,Desktop,-,2022-08-18,Europe,28990.78,959.0,0,August,0,23.28,1.98,2465.7106701030925
230,UK,Desktop,-,2022-08-19,Europe,21901.480000000003,825.0,0,August,0,23.28,1.98,1862.7547422680414
231,UK,Desktop,-,2022-08-20,Europe,6139.620000000001,127.0,1,August,0,23.28,1.98,522.184175257732
232,UK,Desktop,-,2022-08-21,Europe,5070.84,127.0,1,August,0,23.28,1.98,431.2827835051546
233,UK,Desktop,-,2022-08-22,Europe,29332.47000000001,1073.0,0,August,0,23.28,1.98,2494.7719329896913
234,UK,Desktop,-,2022-08-23,Europe,27170.64,1038.0,0,August,0,23.28,1.98,2310.904948453608
235,UK,Desktop,-,2022-08-24,Europe,26854.78,991.0,0,August,0,23.28,1.98,2284.040567010309
236,UK,Desktop,-,2022-08-25,Europe,30558.429999999997,1048.0,0,August,0,23.28,1.98,2599.0417268041233
237,UK,Desktop,-,2022-08-26,Europe,25211.009999999995,792.0,0,August,0,23.28,1.98,2144.2353865979376
238,UK,Desktop,-,2022-08-27,Europe,6209.379999999999,68.0,1,August,0,23.28,1.98,528.1173711340206
239,UK,Desktop,-,2022-08-28,Europe,5523.960000000001,119.0,1,August,0,23.28,1.98,469.82134020618565
240,UK,Desktop,-,2022-08-29,Europe,26922.039999999994,425.0,0,August,0,23.28,1.98,2289.7611340206176
241,UK,Desktop,-,2022-08-30,Europe,31146.369999999995,1165.0,0,August,0,23.28,1.98,2649.04693298969
242,UK,Desktop,-,2022-08-31,Europe,26536.73,1054.0,0,August,0,23.28,1.98,2256.9899226804123
243,UK,Desktop,-,2022-09-01,Europe,25879.359999999997,882.0,0,September,0,23.28,1.98,2201.0795876288657
244,UK,Desktop,-,2022-09-02,Europe,20878.310000000005,669.0,0,September,0,23.28,1.98,1775.732551546392
