,region,market,funnel,account_type,ds,X,Month,Year,UK_Desktop_-_Apr_2024,UK_Desktop_-_Aug_2024,UK_Desktop_-_Dec_2024,UK_Desktop_-_Jul_2024,UK_Desktop_-_Jun_2024,UK_Desktop_-_May_2024,UK_Desktop_-_Nov_2024,UK_Desktop_-_Oct_2024,UK_Desktop_-_Sep_2024,UK_Mobile_&_Tablet_-_Apr_2024,UK_Mobile_&_Tablet_-_Aug_2024,UK_Mobile_&_Tablet_-_Dec_2024,UK_Mobile_&_Tablet_-_Jul_2024,UK_Mobile_&_Tablet_-_Jun_2024,UK_Mobile_&_Tablet_-_May_2024,UK_Mobile_&_Tablet_-_Nov_2024,UK_Mobile_&_Tablet_-_Oct_2024,UK_Mobile_&_Tablet_-_Sep_2024,Weekend,AOV,ROAS
319,EMEA,UK,-,Mobile & Tablet,2024-07-02,554.62,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.62,0.0,0.0,0.0,0.0,0.0,0,21.9,0.85
320,EMEA,UK,-,Mobile & Tablet,2024-07-03,633.3000000000001,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.3000000000001,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
321,EMEA,UK,-,Mobile & Tablet,2024-07-04,691.71,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.71,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
322,EMEA,UK,-,Mobile & Tablet,2024-07-05,639.2000000000002,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.2000000000002,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
323,EMEA,UK,-,Mobile & Tablet,2024-07-06,352.16999999999996,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.16999999999996,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
324,EMEA,UK,-,Mobile & Tablet,2024-07-07,292.02000000000004,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.02000000000004,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
325,EMEA,UK,-,Mobile & Tablet,2024-07-08,706.38,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.38,0.0,0.0,0.0,0.0,0.0,0,21.9,0.85
326,EMEA,UK,-,Mobile & Tablet,2024-07-09,520.16,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.16,0.0,0.0,0.0,0.0,0.0,0,21.9,0.85
327,EMEA,UK,-,Mobile & Tablet,2024-07-10,424.2099999999999,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.2099999999999,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
328,EMEA,UK,-,Mobile & Tablet,2024-07-11,310.20000000000005,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.20000000000005,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
329,EMEA,UK,-,Mobile & Tablet,2024-07-12,406.24,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.24,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
330,EMEA,UK,-,Mobile & Tablet,2024-07-13,228.46,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.46,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
331,EMEA,UK,-,Mobile & Tablet,2024-07-14,364.0199999999999,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0199999999999,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
332,EMEA,UK,-,Mobile & Tablet,2024-07-15,1206.4899999999998,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1206.4899999999998,0.0,0.0,0.0,0.0,0.0,0,21.9,0.85
333,EMEA,UK,-,Mobile & Tablet,2024-07-16,1506.45,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1506.45,0.0,0.0,0.0,0.0,0.0,0,21.9,0.85
334,EMEA,UK,-,Mobile & Tablet,2024-07-17,1228.58,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228.58,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
335,EMEA,UK,-,Mobile & Tablet,2024-07-18,448.04,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.04,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
336,EMEA,UK,-,Mobile & Tablet,2024-07-19,596.3100000000001,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.3100000000001,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
337,EMEA,UK,-,Mobile & Tablet,2024-07-20,373.19,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.19,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
338,EMEA,UK,-,Mobile & Tablet,2024-07-21,357.93,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.93,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
339,EMEA,UK,-,Mobile & Tablet,2024-07-22,873.3899999999999,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.3899999999999,0.0,0.0,0.0,0.0,0.0,0,21.9,0.85
340,EMEA,UK,-,Mobile & Tablet,2024-07-23,1164.81,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164.81,0.0,0.0,0.0,0.0,0.0,0,21.9,0.85
341,EMEA,UK,-,Mobile & Tablet,2024-07-24,1395.3600000000001,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.3600000000001,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
342,EMEA,UK,-,Mobile & Tablet,2024-07-25,1096.1399999999999,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1096.1399999999999,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
343,EMEA,UK,-,Mobile & Tablet,2024-07-26,1348.01,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.01,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
344,EMEA,UK,-,Mobile & Tablet,2024-07-27,687.51,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.51,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
345,EMEA,UK,-,Mobile & Tablet,2024-07-28,552.3400000000001,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.3400000000001,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
346,EMEA,UK,-,Mobile & Tablet,2024-07-29,1654.4999999999998,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.4999999999998,0.0,0.0,0.0,0.0,0.0,0,21.9,0.85
347,EMEA,UK,-,Mobile & Tablet,2024-07-30,1743.24,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1743.24,0.0,0.0,0.0,0.0,0.0,0,21.9,0.85
348,EMEA,UK,-,Mobile & Tablet,2024-07-31,1011.5799999999999,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.5799999999999,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
349,EMEA,UK,-,Mobile & Tablet,2024-08-01,909.0600000000001,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.0600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
350,EMEA,UK,-,Mobile & Tablet,2024-08-02,1023.67,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
351,EMEA,UK,-,Mobile & Tablet,2024-08-03,594.61,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
352,EMEA,UK,-,Mobile & Tablet,2024-08-04,508.08000000000004,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.08000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
353,EMEA,UK,-,Mobile & Tablet,2024-08-05,2305.65,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2305.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.9,0.85
354,EMEA,UK,-,Mobile & Tablet,2024-08-06,1655.9500000000003,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1655.9500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.9,0.85
355,EMEA,UK,-,Mobile & Tablet,2024-08-07,720.3799999999999,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.3799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
356,EMEA,UK,-,Mobile & Tablet,2024-08-08,429.00000000000006,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
357,EMEA,UK,-,Mobile & Tablet,2024-08-09,483.69999999999993,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.69999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
358,EMEA,UK,-,Mobile & Tablet,2024-08-10,253.61,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
359,EMEA,UK,-,Mobile & Tablet,2024-08-11,248.7,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
360,EMEA,UK,-,Mobile & Tablet,2024-08-12,575.88,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.9,0.85
361,EMEA,UK,-,Mobile & Tablet,2024-08-13,667.9100000000001,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.9100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.9,0.85
362,EMEA,UK,-,Mobile & Tablet,2024-08-14,829.0899999999999,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.0899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
363,EMEA,UK,-,Mobile & Tablet,2024-08-15,845.3100000000002,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.3100000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
364,EMEA,UK,-,Mobile & Tablet,2024-08-16,760.4699999999999,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.4699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
365,EMEA,UK,-,Mobile & Tablet,2024-08-17,422.33000000000004,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.33000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
366,EMEA,UK,-,Mobile & Tablet,2024-08-18,391.5,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
367,EMEA,UK,-,Mobile & Tablet,2024-08-19,792.26,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.9,0.85
368,EMEA,UK,-,Mobile & Tablet,2024-08-20,404.1299999999998,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.1299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.9,0.85
369,EMEA,UK,-,Mobile & Tablet,2024-08-21,419.3,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
370,EMEA,UK,-,Mobile & Tablet,2024-08-22,324.29999999999995,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.29999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
371,EMEA,UK,-,Mobile & Tablet,2024-08-23,242.69000000000003,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.69000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
372,EMEA,UK,-,Mobile & Tablet,2024-08-24,167.11,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
373,EMEA,UK,-,Mobile & Tablet,2024-08-25,171.05999999999997,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.05999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
374,EMEA,UK,-,Mobile & Tablet,2024-08-26,326.49000000000007,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.49000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.9,0.85
375,EMEA,UK,-,Mobile & Tablet,2024-08-27,743.0400000000001,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.0400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.9,0.85
376,EMEA,UK,-,Mobile & Tablet,2024-08-28,745.0800000000002,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.0800000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
377,EMEA,UK,-,Mobile & Tablet,2024-08-29,550.08,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
378,EMEA,UK,-,Mobile & Tablet,2024-08-30,545.96,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
379,EMEA,UK,-,Mobile & Tablet,2024-08-31,215.55999999999997,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.55999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.9,0.85
380,EMEA,UK,-,Mobile & Tablet,2024-09-01,189.97000000000003,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.97000000000003,1,21.9,0.85
381,EMEA,UK,-,Mobile & Tablet,2024-09-02,459.46000000000004,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.46000000000004,0,21.9,0.85
382,EMEA,UK,-,Mobile & Tablet,2024-09-03,513.92,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.92,0,21.9,0.85
383,EMEA,UK,-,Mobile & Tablet,2024-09-04,485.26,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.26,1,21.9,0.85
384,EMEA,UK,-,Mobile & Tablet,2024-09-05,328.45000000000005,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.45000000000005,1,21.9,0.85
385,EMEA,UK,-,Mobile & Tablet,2024-09-06,326.71,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.71,1,21.9,0.85
386,EMEA,UK,-,Mobile & Tablet,2024-09-07,197.55999999999997,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.55999999999997,1,21.9,0.85
387,EMEA,UK,-,Mobile & Tablet,2024-09-08,237.21000000000004,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.21000000000004,1,21.9,0.85
388,EMEA,UK,-,Mobile & Tablet,2024-09-09,692.3599999999999,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.3599999999999,0,21.9,0.85
389,EMEA,UK,-,Mobile & Tablet,2024-09-10,625.41,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.41,0,21.9,0.85
390,EMEA,UK,-,Mobile & Tablet,2024-09-11,509.92,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.92,1,21.9,0.85
391,EMEA,UK,-,Mobile & Tablet,2024-09-12,478.1599999999999,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.1599999999999,1,21.9,0.85
392,EMEA,UK,-,Mobile & Tablet,2024-09-13,412.12,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.12,1,21.9,0.85
393,EMEA,UK,-,Mobile & Tablet,2024-09-14,236.84999999999997,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.84999999999997,1,21.9,0.85
394,EMEA,UK,-,Mobile & Tablet,2024-09-15,325.6,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.6,1,21.9,0.85
395,EMEA,UK,-,Mobile & Tablet,2024-09-16,642.1400000000001,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.1400000000001,0,21.9,0.85
396,EMEA,UK,-,Mobile & Tablet,2024-09-17,679.0,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0,0,21.9,0.85
397,EMEA,UK,-,Mobile & Tablet,2024-09-18,600.0899999999999,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0899999999999,1,21.9,0.85
398,EMEA,UK,-,Mobile & Tablet,2024-09-19,513.64,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.64,1,21.9,0.85
399,EMEA,UK,-,Mobile & Tablet,2024-09-20,492.7399999999999,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.7399999999999,1,21.9,0.85
400,EMEA,UK,-,Mobile & Tablet,2024-09-21,362.96000000000004,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.96000000000004,1,21.9,0.85
401,EMEA,UK,-,Mobile & Tablet,2024-09-22,293.17999999999995,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.17999999999995,1,21.9,0.85
402,EMEA,UK,-,Mobile & Tablet,2024-09-23,615.6999999999999,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.6999999999999,0,21.9,0.85
403,EMEA,UK,-,Mobile & Tablet,2024-09-24,588.32,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.32,0,21.9,0.85
404,EMEA,UK,-,Mobile & Tablet,2024-09-25,568.1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.1,1,21.9,0.85
405,EMEA,UK,-,Mobile & Tablet,2024-09-26,764.17,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.17,1,21.9,0.85
406,EMEA,UK,-,Mobile & Tablet,2024-09-27,623.66,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.66,1,21.9,0.85
407,EMEA,UK,-,Mobile & Tablet,2024-09-28,16.48,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,1,21.9,0.85
408,EMEA,UK,-,Mobile & Tablet,2024-09-29,629.2599999999999,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.2599999999999,1,21.9,0.85
409,EMEA,UK,-,Mobile & Tablet,2024-09-30,1230.9199999999998,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.9199999999998,0,21.9,0.85
410,EMEA,UK,-,Mobile & Tablet,2024-10-01,1271.6299999999999,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.6299999999999,0.0,0,21.9,0.85
411,EMEA,UK,-,Mobile & Tablet,2024-10-02,1340.1399999999999,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340.1399999999999,0.0,1,21.9,0.85
412,EMEA,UK,-,Mobile & Tablet,2024-10-03,977.8699999999999,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.8699999999999,0.0,1,21.9,0.85
413,EMEA,UK,-,Mobile & Tablet,2024-10-04,965.4300000000001,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965.4300000000001,0.0,1,21.9,0.85
414,EMEA,UK,-,Mobile & Tablet,2024-10-05,703.9300000000001,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.9300000000001,0.0,1,21.9,0.85
415,EMEA,UK,-,Mobile & Tablet,2024-10-06,567.14,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.14,0.0,1,21.9,0.85
416,EMEA,UK,-,Mobile & Tablet,2024-10-07,958.06,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.06,0.0,0,21.9,0.85
417,EMEA,UK,-,Mobile & Tablet,2024-10-08,897.57,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.57,0.0,0,21.9,0.85
418,EMEA,UK,-,Mobile & Tablet,2024-10-09,985.7599999999999,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.7599999999999,0.0,1,21.9,0.85
419,EMEA,UK,-,Mobile & Tablet,2024-10-10,871.85,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.85,0.0,1,21.9,0.85
420,EMEA,UK,-,Mobile & Tablet,2024-10-11,764.6600000000001,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.6600000000001,0.0,1,21.9,0.85
421,EMEA,UK,-,Mobile & Tablet,2024-10-12,598.4,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.4,0.0,1,21.9,0.85
422,EMEA,UK,-,Mobile & Tablet,2024-10-13,576.4300000000001,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.4300000000001,0.0,1,21.9,0.85
423,EMEA,UK,-,Mobile & Tablet,2024-10-14,881.1800000000002,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.1800000000002,0.0,0,21.9,0.85
424,EMEA,UK,-,Mobile & Tablet,2024-10-15,771.04,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.04,0.0,0,21.9,0.85
425,EMEA,UK,-,Mobile & Tablet,2024-10-16,671.3000000000001,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.3000000000001,0.0,1,21.9,0.85
